ID,SYMBOL,NAME,LAST_TRADE_QUANTITY,TRADE_DATE,PRICE,SHAREVOLUME,TRADEVOLUME,TURNOVER,HI_TRADE,LO_TRADE,CHANGE,CHANGE_PERCENTAGE,ISSUE_DATE,CLOSING_PRICE,PREVIOUS_CLOSE,MARKET_CAP,OPEN
143,AHPL.N0000,ASIAN HOTELS & PROPERTIES PLC,171,2016-10-12,60,3171,4,190260.0,60.0,60.0,0,0,30/JAN/2004,60.0,60.0,26566518000,60.0
144,AHUN.N0000,AITKEN SPENCE HOTEL HOLDINGS PLC,355,2016-10-12,48.9,6867,13,337026.7,49.6,48.8,-0.7,-1.411290322580645161290,01/JAN/1980,48.9,49.6,16444581489,49.6
3244,AINS.N0000,ARPICO INSURANCE PLC,15,2016-10-12,12.3,215,2,2644.5,12.3,12.3,-0.5,-3.90625,16/JAN/2015,12.3,12.8,814634006.1,12.3
2846,ALHP.N0000,ANILANA HOTELS AND PROPERTIES PLC,1,2016-10-12,2,344651,25,679202.0,2.0,1.9,0,0,17/JUL/2013,2.0,2.0,986617028,2.0
395,ALLI.N0000,ALLIANCE FINANCE COMPANY PLC,94,2016-10-12,1030,700,8,721000.0,1030.0,1030.0,-7,-0.675024108003857280617,01/JAN/1959,1030.0,1037.0,2502900000,1030.0
151,ALUF.N0000,ALUFAB PLC,1000,2016-10-12,44.6,15155,20,695233.9,46.4,44.6,-0.5,-1.108647450110864745011,01/JAN/1981,44.6,45.1,537795720,46.0
3082,ALUM.N0000,ALUMEX PLC,2000,2016-10-12,20.4,125200,66,2558793.0,20.8,20.3,-0.3,-1.449275362318840579710,31/MAR/2014,20.4,20.7,6105777936,20.5
240,AMSL.N0000,ASIRI  SURGICAL HOSPITAL PLC,400,2016-10-12,13,501,3,6512.8,13.0,12.8,0,0,12/NOV/2004,13.0,13.0,6869948085,12.8
406,APLA.N0000,ACL PLASTICS PLC,1949,2016-10-12,230,21671,33,4984124.9,230.0,229.9,3,1.3215859030837004405286,05/APR/1995,230.0,227.0,968875000,229.9
376,ARPI.N0000,ARPICO FINANCE COMPANY PLC,500,2016-10-12,175.3,669,8,117344.0,176.0,175.2,-0.7,-0.397727272727272727272,01/JAN/1955,175.3,176.0,1303793750,176.0
250,ASCO.N0000,ASCOT HOLDINGS  PLC,3,2016-10-12,33.1,2104,6,69546.1,34.1,33.0,-0.9,-2.647058823529411764705,01/JAN/1969,33.1,34.0,418965070.5,34.1
225,ASIR.N0000,ASIRI HOSPITAL HOLDINGS PLC,10,2016-10-12,29.1,1010,2,29399.0,29.9,29.1,-0.2,-0.682593856655290102389,01/JUN/1986,29.1,29.3,33102227643.6,29.1
2209,ASIY.N0000,ASIA SIYAKA COMMODITIES PLC,20000,2016-10-12,2.4,29564,5,70985.0,2.5,2.4,0,0,12/SEP/2012,2.4,2.4,624000000,2.5
269,ASPH.N0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,5,2016-10-12,320,5,1,1817.5,363.5,363.5,0,0,01/JAN/1978,320.0,320.0,213299840,363.5
364,ATL.N0000,AMANA TAKAFUL  PLC,300,2016-10-12,0.9,21826,9,17858.2,0.9,0.8,0,0,27/NOV/2006,0.9,0.9,1620001166.4,0.9
306,AUTO.N0000,THE AUTODROME PLC,5,2016-10-12,73.7,734,15,54366.0,75.0,73.0,-1.3,-1.733333333333333333333,01/JAN/1975,73.7,75.0,884400000,74.5
193,BALA.N0000,BALANGODA PLANTATIONS PLC,30,2016-10-12,14,3369,13,47134.5,14.5,13.9,0,0,03/JUN/1998,14.0,14.0,330909082,14.5
128,BBH.N0000,BROWNS BEACH HOTELS PLC,772,2016-10-12,24.5,11784,8,288828.0,24.7,24.5,-0.5,-2,22/FEB/1993,24.5,25.0,3175200000,24.7
2188,BERU.N0000,BERUWALA RESORTS PLC,40,2016-10-12,1.3,20040,3,26052.0,1.3,1.3,0,0,04/JUL/2012,1.3,1.3,780000000,1.3
188,BFL.N0000,BAIRAHA FARMS PLC,1301,2016-10-12,188.5,23412,28,4414082.1,190.3,188.0,-2.6,-1.360544217687074829931,05/DEC/1994,188.5,191.1,3016000000,190.3
3495,BFN.N0000,ORIENT FINANCE PLC,10,2016-10-12,15.8,521,5,8239.8,16.4,15.8,0.1,0.6369426751592356687898,30/JUN/2011,15.8,15.7,2338690246,16.4
1851,BIL.N0000,BROWNS INVESTMENTS PLC,900,2016-10-12,1.4,3600,4,5040.0,1.4,1.4,0,0,26/JUL/2011,1.4,1.4,5208000000,1.4
1802,BLI.N0000,BIMPUTH FINANCE PLC,255,2016-10-12,62.8,6925,18,434398.2,63.0,59.8,-0.2,-0.317460317460317460317,13/JUN/2011,62.8,63.0,6765654003.2,60.0
135,BLUE.N0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,11145,2016-10-12,2.1,369869,17,776724.9,2.1,2.1,0,0,31/MAR/1992,2.1,2.1,433863742.2,2.1
301,BLUE.X0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,150,2016-10-12,0.6,196937,20,118162.2,0.6,0.6,0,0,31/MAR/1992,0.6,0.6,116780173.8,0.6
189,BOGA.N0000,BOGALA GRAPHITE LANKA PLC,35,2016-10-12,17,143603,134,2457670.3,17.5,17.0,0.1,0.5917159763313609467455,08/MAY/1992,17.0,16.9,1608759368,17.0
25,BRWN.N0000,BROWN & COMPANY PLC,10,2016-10-12,91,319,4,29031.0,91.5,91.0,-0.5,-0.546448087431693989071,01/JAN/1970,91.0,91.5,6449625000,91.5
165,BUKI.N0000,BUKIT DARAH PLC,1,2016-10-12,260.1,2112,15,549349.5,265.0,260.0,-4.8,-1.812004530011325028312,01/JAN/1970,260.1,264.9,26530200000,265.0
22,CABO.N0000,CARGO BOAT DEVELOPMENT COMPANY PLC,1000,2016-10-12,95.5,1650,5,157520.0,97.0,95.0,-3.5,-3.535353535353535353535,01/JAN/1981,95.5,99.0,974103438,97.0
1965,CALF.N0000,COLOMBO TRUST FINANCE PLC,10,2016-10-12,11.5,10,1,113.0,11.3,11.3,0,0,04/OCT/2011,11.5,11.5,534971294.5,11.3
551,CARG.N0000,CARGILLS (CEYLON) PLC,25,2016-10-12,184,25,1,4542.5,181.7,181.7,0,0,01/JAN/1946,184.0,184.0,41216000000,181.7
336,CARS.N0000,CARSON CUMBERBATCH PLC,25,2016-10-12,185.6,25,1,4675.0,187.0,187.0,0,0,01/JAN/1967,185.6,185.6,36449411238.4,187.0
426,CCS.N0000,CEYLON COLD STORES PLC,25,2016-10-12,633,10117,7,6274172.5,640.0,620.0,7.9,1.2637977923532234842425,01/JAN/1970,633.0,625.1,60160320000,640.0
1630,CDB.N0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,500,2016-10-12,79.2,1400,3,110850.0,79.5,79.0,-0.8,-1,06/OCT/2010,79.2,80.0,3666898461.6,79.0
1858,CDB.X0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,507,2016-10-12,74,2013,7,149049.7,74.1,74.0,0,0,06/OCT/2010,74.0,74.0,592442816,74.0
385,CFI.N0000,COLOMBO FORT INVESTMENTS PLC,9940,2016-10-12,80,10000,4,800000.0,80.0,80.0,0,0,15/JUN/1986,80.0,80.0,520000000,80.0
447,CFIN.N0000,CENTRAL FINANCE COMPANY PLC,422,2016-10-12,112.5,25285,10,2845363.5,113.0,112.5,-0.5,-0.442477876106194690265,01/JAN/1969,112.5,113.0,24385374900,113.0
525,CFLB.N0000,THE COLOMBO FORT LAND & BUILDING PLC,9345,2016-10-12,21,40695,11,856114.5,21.1,21.0,0,0,01/JAN/1970,21.0,21.0,3780000000,21.1
235,CFT.N0000,CEYLON & FOREIGN TRADES PLC,1,2016-10-12,6.5,1,1,6.5,6.5,6.5,0,0,01/JAN/1979,6.5,6.5,911274000,6.5
528,CFVF.N0000,FIRST CAPITAL HOLDINGS PLC,20,2016-10-12,31.5,57922,35,1844877.4,32.3,31.5,-0.9,-2.777777777777777777777,22/AUG/1994,31.5,32.4,3189375000,32.3
264,CHL.N0000,CEYLON HOSPITALS PLC (DURDANS),177,2016-10-12,100,177,1,17700.0,100.0,100.0,0,0,14/NOV/2003,100.0,100.0,2552727200,100.0
529,CHMX.N0000,CHEMANEX PLC,2,2016-10-12,64.2,2,1,128.0,64.0,64.0,0,0,01/JAN/1974,64.2,64.2,1011150000,64.0
383,CHOT.N0000,CEYLON HOTELS CORPORATION PLC,500,2016-10-12,22.7,1000,2,22700.0,22.7,22.7,0,0,01/JAN/1967,22.7,22.7,3900432062.7,22.7
311,CHOU.N0000,CITY HOUSING & REAL ESTATE CO. PLC,10000,2016-10-12,9.3,44787,27,420408.3,9.6,9.3,0.1,1.0869565217391304347826,29/APR/1988,9.3,9.2,124432605,9.4
162,CIC.N0000,CIC HOLDINGS PLC,4725,2016-10-12,101.9,4725,1,481477.5,101.9,101.9,-1,-0.971817298347910592808,11/OCT/1964,101.9,102.9,7428510000,101.9
328,CIC.X0000,CIC HOLDINGS PLC,1809,2016-10-12,77.1,1809,1,139473.9,77.1,77.1,-1.9,-2.405063291139240506329,11/OCT/1964,77.1,79.0,1686177000,77.1
1855,CIFL.N0000,CENTRAL INVESTMENTS & FINANCE PLC,1000,2016-10-12,1.7,28081,9,47737.7,1.7,1.7,0,0,18/AUG/2011,1.7,1.7,141825446.1,1.7
224,CIND.N0000,CENTRAL INDUSTRIES PLC,8,2016-10-12,54.2,14011,27,762740.4,54.5,53.6,0.7,1.3084112149532710280373,14/AUG/1990,54.2,53.5,1071448797.6,54.0
133,CINV.N0000,CEYLON INVESTMENT PLC,300,2016-10-12,54,31634,11,1708619.0,55.0,54.0,-0.2,-0.369003690036900369003,01/JAN/1949,54.0,54.2,5370357186,54.1
2229,CITH.N0000,HIKKADUWA BEACH RESORT PLC,5,2016-10-12,15.5,12,4,186.3,15.9,15.0,0,0,17/DEC/2012,15.5,15.5,892395403.5,15.9
1970,CITK.N0000,KALPITIYA BEACH RESORT PLC,100,2016-10-12,4.5,143742,28,647889.0,4.6,4.5,-0.1,-2.173913043478260869565,03/JAN/2012,4.5,4.6,725400045,4.5
1971,CITW.N0000,WASKADUWA BEACH RESORT PLC,1000,2016-10-12,5.6,2364,4,13238.4,5.6,5.6,0.1,1.8181818181818181818181,03/JAN/2012,5.6,5.5,1129782724,5.6
2148,CLC.N0000,COMMERCIAL LEASING & FINANCE PLC,300,2016-10-12,3.7,300,1,1110.0,3.7,3.7,0,0,05/JUN/2012,3.7,3.7,23597531329,3.7
378,CLND.N0000,COLOMBO LAND & DEVELOPMENT COMPANY PLC,200,2016-10-12,29.3,2419,8,72549.8,31.0,29.3,-1.2,-3.934426229508196721311,19/MAR/1986,29.3,30.5,5856513534.4,30.5
507,COCO.N0000,RENUKA FOODS PLC,4700,2016-10-12,20.7,28444,20,589332.5,21.2,20.5,-0.6,-2.816901408450704225352,06/JUN/1994,20.7,21.3,2441774194.2,21.1
1798,COCR.N0000,COMMERCIAL CREDIT AND FINANCE PLC,10,2016-10-12,66.2,21640,31,1438417.7,68.4,66.0,-1.4,-2.071005917159763313609,01/JUN/2011,66.2,67.6,21056522963,68.0
308,COLO.N0000,C M HOLDINGS PLC,949,2016-10-12,93.1,1949,4,181542.7,93.5,92.8,-0.4,-0.427807486631016042780,01/JAN/1970,93.1,93.5,1415120000,93.1
208,COMB.N0000,COMMERCIAL BANK OF CEYLON PLC,900,2016-10-12,148.4,3700,12,548421.0,148.5,148.0,-0.8,-0.536193029490616621983,01/JAN/1970,148.4,149.2,123605836566.8,148.5
396,COMB.X0000,COMMERCIAL BANK OF CEYLON PLC,900,2016-10-12,119,35188,19,4192743.0,119.5,119.0,-0.5,-0.418410041841004184100,01/JAN/1970,119.0,119.5,6808305707,119.0
490,COMD.N0000,COMMERCIAL DEVELOPMENT COMPANY PLC,500,2016-10-12,86,1075,2,92450.0,86.0,86.0,0,0,01/JAN/1983,86.0,86.0,1032000000,86.0
214,CONN.N0000,AMAYA LEISURE  PLC,20,2016-10-12,67.1,61,4,4268.1,70.0,68.1,0,0,11/MAR/1996,67.1,67.1,3480945089.6,68.1
1041,CRL.N0000,SOFTLOGIC FINANCE PLC,25,2016-10-12,41.1,26,2,1034.8,39.8,39.8,0,0,22/JAN/2009,41.1,41.1,2427817606.8,39.8
505,CSD.N0000,SEYLAN DEVELOPMENTS PLC,1000,2016-10-12,15.9,535000,112,8674496.0,16.7,15.8,-0.4,-2.453987730061349693251,08/FEB/1995,15.9,16.3,2352641274,16.5
377,CSEC.N0000,DUNAMIS CAPITAL PLC,358,2016-10-12,26.5,12008,15,318662.0,26.6,26.4,-0.9,-3.284671532846715328467,21/APR/1986,26.5,27.4,3259421825,26.6
218,CSF.N0000,NATION LANKA FINANCE PLC,1000,2016-10-12,1.9,544585,15,1034211.5,1.9,1.8,0,0,13/JUN/1994,1.9,1.9,1431630587.7,1.9
381,CTC.N0000,CEYLON TOBACCO COMPANY PLC,463,2016-10-12,850.5,875,20,744180.6,864.9,850.0,-6.6,-0.770038501925096254812,01/JAN/1955,850.5,857.1,159318850225.5,855.0
510,CTHR.N0000,C T HOLDINGS PLC,200,2016-10-12,124,220,3,27280.0,124.0,124.0,-1,-0.8,01/JAN/1928,124.0,125.0,22704059372,124.0
520,CTLD.N0000,C T LAND DEVELOPMENT PLC,500,2016-10-12,55,503,3,27665.5,55.5,54.5,-0.3,-0.542495479204339963833,22/MAR/1988,55.0,55.3,2681250000,54.5
335,CWM.N0000,C. W. MACKIE PLC,500,2016-10-12,53.2,600,3,31920.0,53.2,53.2,-0.8,-1.481481481481481481481,09/JAN/1995,53.2,54.0,1914591179.2,53.2
239,DFCC.N0000,DFCC BANK PLC,40,2016-10-12,127.1,3792,33,483839.6,128.0,127.0,-0.8,-0.625488663017982799061,01/JAN/1956,127.1,127.9,33693916144.8,128.0
471,DIAL.N0000,DIALOG AXIATA PLC,100,2016-10-12,11.5,928448,29,1.0677582E7,11.6,11.5,0,0,28/JUL/2005,11.5,11.5,93653451657.5,11.6
375,DIMO.N0000,DIESEL & MOTOR ENGINEERING PLC,199,2016-10-12,600,200,2,120000.0,600.0,600.0,0.1,0.0166694449074845807634,01/JAN/1964,600.0,599.9,5325862200,600.0
399,DIPD.N0000,DIPPED PRODUCTS PLC,11,2016-10-12,89,6859,6,620304.5,92.0,89.0,-4,-4.301075268817204301075,01/JAN/1982,89.0,93.0,5327674568,92.0
267,DOCK.N0000,COLOMBO DOCKYARD PLC,843,2016-10-12,87,1400,8,121955.9,88.0,87.0,-1,-1.136363636363636363636,01/JAN/1983,87.0,88.0,6251726388,88.0
403,EAST.N0000,EAST WEST PROPERTIES PLC,10,2016-10-12,14.7,4561,10,67080.6,15.5,14.7,-0.1,-0.675675675675675675675,01/JAN/1983,14.7,14.8,2032128000,15.1
460,ECL.N0000,E-CHANNELLING PLC,10,2016-10-12,8.2,9826,19,81760.2,8.5,8.2,-0.2,-2.380952380952380952380,21/MAY/2002,8.2,8.4,1001477603,8.4
348,EDEN.N0000,EDEN HOTEL LANKA PLC,1800,2016-10-12,15.9,3100,7,49350.0,16.5,15.9,0,0,13/DEC/1993,15.9,15.9,1679040000,15.9
115,ELPL.N0000,ELPITIYA PLANTATIONS PLC,1500,2016-10-12,20.1,1500,1,30150.0,20.1,20.1,-0.1,-0.495049504950495049504,08/DEC/2000,20.1,20.2,1464615202.8,20.1
405,EMER.N0000,EASTERN MERCHANTS PLC,20,2016-10-12,7.1,83173,25,591486.3,7.3,7.0,0,0,01/JAN/1982,7.1,7.1,833866600,7.2
1803,EXPO.N0000,EXPOLANKA HOLDINGS PLC,50,2016-10-12,6.6,445150,28,2978000.0,6.7,6.6,-0.1,-1.492537313432835820895,13/JUN/2011,6.6,6.7,12902439000,6.7
1791,FLCH.N0000,BROWNS CAPITAL PLC,200,2016-10-12,1.2,1510301,11,1812371.3,1.3,1.2,0,0,18/APR/2011,1.2,1.2,1641600000,1.2
116,GHLL.N0000,GALADARI HOTELS (LANKA) PLC,2,2016-10-12,12,137757,93,1653218.3,12.4,11.9,0,0,01/JAN/1970,12.0,12.0,6009954768,12.2
486,GLAS.N0000,PIRAMAL GLASS CEYLON  PLC,9248,2016-10-12,5.6,180900,18,1012800.0,5.6,5.5,0.1,1.8181818181818181818181,05/SEP/1994,5.6,5.5,5320482048,5.5
309,GOOD.N0000,GOOD HOPE  PLC,10,2016-10-12,1302,10,1,13160.0,1316.0,1316.0,0,0,01/JAN/1970,1302.0,1302.0,8946441714,1316.0
74,GRAN.N0000,CEYLON GRAIN ELEVATORS PLC,1,2016-10-12,94.2,85027,98,8016106.8,94.9,94.0,-0.9,-0.946372239747634069400,01/JAN/1984,94.2,95.1,5652000000,94.6
121,GREG.N0000,LANKA CENTURY INVESTMENTS PLC,20000,2016-10-12,12.8,183900,23,2365990.0,13.0,12.8,-0.2,-1.538461538461538461538,01/JAN/1970,12.8,13.0,4471899123.2,13.0
2208,GSF.N0000,SUMMIT FINANCE PLC,1000,2016-10-12,31.1,6662,14,207733.0,32.0,31.0,-0.4,-1.269841269841269841269,12/SEP/2012,31.1,31.5,699750000,32.0
196,GUAR.N0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,13,2016-10-12,126,13,1,1625.0,125.0,125.0,0,0,01/JAN/1951,126.0,126.0,10455337368,125.0
31,HAYC.N0000,HAYCARB PLC,90,2016-10-12,158.1,886,5,141380.0,160.0,158.1,-2.9,-1.801242236024844720496,01/JAN/1975,158.1,161.0,4697526487.5,160.0
175,HAYL.N0000,HAYLEYS PLC,43,2016-10-12,276.6,133,2,36790.0,280.0,275.0,-7.4,-2.605633802816901408450,01/JAN/1953,276.6,284.0,20745000000,275.0
355,HDFC.N0000,HOUSING DEVELOPMENT FINANCE CORPORATION ,40,2016-10-12,55,810,2,44514.0,55.0,54.1,0.5,0.9174311926605504587155,12/NOV/2003,55.0,54.5,3559078600,55.0
524,HEXP.N0000,HAYLEYS FIBRE PLC,1000,2016-10-12,97.9,13056,35,1264879.3,100.0,96.2,1.1,1.1363636363636363636363,17/MAR/1992,97.9,96.8,783200000,96.6
325,HHL.N0000,HEMAS HOLDINGS PLC,150,2016-10-12,107.4,343539,7,3.6758833E7,107.5,107.0,0.4,0.3738317757009345794392,15/OCT/2003,107.4,107.0,61491347284.2,107.0
172,HNB.N0000,HATTON NATIONAL BANK PLC,50000,2016-10-12,228,315381,13,7.21699493E7,229.0,228.0,-3.1,-1.341410644742535698831,01/JAN/1971,228.0,231.1,75323717268,231.0
340,HNB.X0000,HATTON NATIONAL BANK PLC,297,2016-10-12,194.9,5000,7,974950.0,195.0,194.9,-0.1,-0.051282051282051282051,01/JAN/1971,194.9,195.0,16172326833.8,195.0
1665,HPFL.N0000,BROWNS HYDRO POWER PLC,3000,2016-10-12,6.8,4500,5,30600.0,6.8,6.8,0,0,25/NOV/2010,6.8,6.8,741799161.6,6.8
1446,HPWR.N0000,RESUS ENERGY PLC,400,2016-10-12,22.1,5401,4,119220.6,23.0,20.6,-0.1,-0.450450450450450450450,08/OCT/2009,22.1,22.2,1290424812.3,20.6
226,HUEJ.N0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,25,2016-10-12,38.4,25,1,955.0,38.2,38.2,0,0,01/JAN/1984,38.4,38.4,69120000,38.2
276,HUNA.N0000,HUNAS FALLS HOTELS PLC,161,2016-10-12,55,161,1,8855.0,55.0,55.0,-1,-1.785714285714285714285,18/OCT/1993,55.0,56.0,309375000,55.0
1786,HVA.N0000,HVA FOODS PLC,3790,2016-10-12,7,31581,14,221688.0,7.1,6.9,0,0,15/FEB/2011,7.0,7.0,465000620,7.0
485,IDL.N0000,SERENDIB ENGINEERING GROUP PLC,12,2016-10-12,7.4,515,5,3812.3,7.5,7.4,-0.1,-1.333333333333333333333,23/AUG/2002,7.4,7.5,239636050,7.4
941,JINS.N0000,JANASHAKTHI INSURANCE COMPANY PLC,15,2016-10-12,18,37071,22,667880.0,18.2,18.0,-0.1,-0.552486187845303867403,21/JUL/2008,18.0,18.1,9801003564,18.0
297,JKH.N0000,JOHN KEELLS HOLDINGS PLC,20,2016-10-12,154.8,98803,87,1.53090596E7,155.5,154.1,-0.6,-0.386100386100386100386,23/OCT/1986,154.8,155.4,210492980524.8,155.2
284,JKL.N0000,JOHN KEELLS PLC,148,2016-10-12,64.5,502,5,32378.0,64.9,63.1,-0.1,-0.154798761609907120743,01/JAN/1974,64.5,64.6,3921600000,63.1
8,KAHA.N0000,KAHAWATTE PLANTATIONS PLC,100,2016-10-12,30.8,100,1,3080.0,30.8,30.8,-3.2,-9.411764705882352941176,02/DEC/1998,30.8,34.0,2460605994,30.8
156,KAPI.N0000,MTD WALKERS PLC,2300,2016-10-12,45,68914,61,3103578.3,45.8,44.6,-0.9,-1.960784313725490196078,01/JAN/1983,45.0,45.9,7544140560,45.7
372,KGAL.N0000,KEGALLE PLANTATIONS PLC,1800,2016-10-12,55,1990,2,109450.0,55.0,55.0,0,0,08/JAN/1996,55.0,55.0,1375000000,55.0
329,KHC.N0000,KANDY HOTELS COMPANY (1938) PLC,10,2016-10-12,7.9,11,2,87.5,8.0,7.5,0,0,01/JAN/1970,7.9,7.9,4562250000,7.5
104,KHL.N0000,JOHN KEELLS HOTELS PLC,100,2016-10-12,12.1,2953,8,36099.6,12.5,12.1,-0.1,-0.819672131147540983606,17/SEP/2004,12.1,12.2,17619376038,12.1
147,KOTA.N0000,KOTAGALA PLANTATIONS PLC,6750,2016-10-12,10,7600,6,76000.0,10.0,10.0,-0.2,-1.960784313725490196078,12/DEC/1995,10.0,10.2,400000000,10.0
316,KVAL.N0000,KELANI VALLEY PLANTATIONS PLC,1,2016-10-12,63,1,1,55.5,55.5,55.5,0,0,18/JAN/1996,63.0,63.0,2142000000,55.5
461,KZOO.N0000,KALAMAZOO SYSTEMS PLC,1,2016-10-12,975,1,1,974.9,974.9,974.9,0,0,01/JAN/1958,975.0,975.0,48750000,974.9
159,LCEM.N0000,LANKA CEMENT PLC,100,2016-10-12,7,7350,12,51745.0,7.2,7.0,-0.1,-1.408450704225352112676,01/JAN/1982,7.0,7.1,1214575236,7.1
546,LDEV.N0000,LANKEM DEVELOPMENTS PLC,1500,2016-10-12,4.4,127950,37,571332.9,4.8,4.4,-0.1,-2.222222222222222222222,01/JAN/1975,4.4,4.5,264000000,4.5
322,LFIN.N0000,L B FINANCE PLC,100,2016-10-12,126.9,1829431,71,2.32331817E8,127.0,126.5,-0.1,-0.078740157480314960629,30/DEC/1997,126.9,127.0,17577462639.6,127.0
1724,LGL.N0000,LAUGFS GAS PLC,405,2016-10-12,35,2539,18,88887.6,35.1,35.0,-0.3,-0.849858356940509915014,08/DEC/2010,35.0,35.3,11725003010,35.1
1744,LGL.X0000,LAUGFS GAS PLC,90,2016-10-12,34.8,2999,20,102937.1,34.9,34.0,0,0,08/DEC/2010,34.8,34.8,1809600000,34.2
40,LHCL.N0000,THE LANKA HOSPITAL CORPORATION PLC,1000,2016-10-12,72.1,4001,6,288173.5,73.5,72.0,0.1,0.1388888888888888888888,10/JAN/2003,72.1,72.0,16131089384.9,72.0
553,LIOC.N0000,LANKA IOC PLC,945,2016-10-12,35,34048,55,1199037.8,35.7,35.0,-0.7,-1.960784313725490196078,22/DEC/2004,35.0,35.7,18636299675,35.7
415,LION.N0000,LION BREWERY CEYLON PLC,10,2016-10-12,409.8,267,2,109420.0,410.0,405.0,-0.2,-0.048780487804878048780,22/JAN/1997,409.8,410.0,32784000000,410.0
382,LITE.N0000,LAXAPANA BATTERIES PLC,25,2016-10-12,12.5,12010,8,150032.2,12.5,12.4,0,0,01/JAN/1982,12.5,12.5,487500000,12.5
3152,LLMP.N0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,1000,2016-10-12,3.1,1100,2,3410.0,3.1,3.1,0.1,3.3333333333333333333333,30/JUL/2014,3.1,3.0,545688071,3.1
3153,LLMP.X0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,100,2016-10-12,1.7,100,1,170.0,1.7,1.7,0.1,6.25,30/JUL/2014,1.7,1.6,40800000,1.7
131,LLUB.N0000,CHEVRON LUBRICANTS LANKA PLC,450,2016-10-12,169,28957,23,4897382.4,169.9,169.0,-0.5,-0.294985250737463126843,14/OCT/1996,169.0,169.5,40560000000,169.9
518,LMF.N0000,LANKA MILK FOODS (CWE) PLC,1000,2016-10-12,113.5,1000,1,113500.0,113.5,113.5,0.3,0.2650176678445229681978,01/JAN/1983,113.5,113.2,4539773000,113.5
1847,LOFC.N0000,LOLC FINANCE PLC,200,2016-10-12,2.9,5750,3,17200.0,3.0,2.9,-0.1,-3.333333333333333333333,07/JUL/2011,2.9,3.0,8120000000,2.9
410,LOLC.N0000,LANKA ORIX LEASING COMPANY PLC,400,2016-10-12,82,18765,20,1539313.5,83.5,82.0,-0.1,-0.121802679658952496954,01/JAN/1982,82.0,82.1,38966400000,82.9
137,LPRT.N0000,LAKE HOUSE PRINTERS AND PUBLISHERS PLC,20,2016-10-12,130,30,2,3900.0,130.0,130.0,0,0,01/JAN/1975,130.0,130.0,381841850,130.0
443,LVEN.N0000,LANKA VENTURES PLC,500,2016-10-12,45,550,3,24775.0,45.5,45.0,0,0,08/JUN/1995,45.0,45.0,2250000000,45.5
67,LWL.N0000,LANKA WALLTILES PLC,10,2016-10-12,105.5,20252,19,2143071.4,107.5,105.3,-0.5,-0.471698113207547169811,13/JUN/1994,105.5,106.0,5760300000,105.9
170,MADU.N0000,MADULSIMA PLANTATIONS PLC,100,2016-10-12,7.5,100,1,750.0,7.5,7.5,-0.1,-1.315789473684210526315,06/JUL/1998,7.5,7.6,1271258227.5,7.5
