ID,SYMBOL,NAME,LAST_TRADE_QUANTITY,TRADE_DATE,PRICE,SHAREVOLUME,TRADEVOLUME,TURNOVER,HI_TRADE,LO_TRADE,CHANGE,CHANGE_PERCENTAGE,ISSUE_DATE,CLOSING_PRICE,PREVIOUS_CLOSE,MARKET_CAP,OPEN
311,CHOU.N0000,CITY HOUSING & REAL ESTATE CO. PLC,1,2016-10-11,9.2,451,2,4149.5,9.5,9.2,-0.3,-3.157894736842105263157,29/APR/1988,9.2,9.5,123094620,9.2
162,CIC.N0000,CIC HOLDINGS PLC,600,2016-10-11,102.9,3797,8,390469.0,103.0,100.0,-0.1,-0.097087378640776699029,11/OCT/1964,102.9,103.0,7501410000,100.1
328,CIC.X0000,CIC HOLDINGS PLC,2000,2016-10-11,79,3011,3,237869.0,79.0,79.0,-0.1,-0.126422250316055625790,11/OCT/1964,79.0,79.1,1727730000,79.0
1855,CIFL.N0000,CENTRAL INVESTMENTS & FINANCE PLC,10000,2016-10-11,1.7,316194,37,538392.8,1.8,1.6,0,0,18/AUG/2011,1.7,1.7,141825446.1,1.6
224,CIND.N0000,CENTRAL INDUSTRIES PLC,2600,2016-10-11,53.5,11522,13,618710.2,54.0,53.5,-0.7,-1.291512915129151291512,14/AUG/1990,53.5,54.2,1057610898,54.0
133,CINV.N0000,CEYLON INVESTMENT PLC,720,2016-10-11,54.2,1009,6,54645.1,54.5,54.1,-0.7,-1.275045537340619307832,01/JAN/1949,54.2,54.9,5390247397.8,54.5
2229,CITH.N0000,HIKKADUWA BEACH RESORT PLC,100,2016-10-11,15.5,100,1,1550.0,15.5,15.5,0,0,17/DEC/2012,15.5,15.5,892395403.5,15.5
1970,CITK.N0000,KALPITIYA BEACH RESORT PLC,1000,2016-10-11,4.6,160534,34,744487.6,4.7,4.6,0,0,03/JAN/2012,4.6,4.6,741520046,4.6
1971,CITW.N0000,WASKADUWA BEACH RESORT PLC,50,2016-10-11,5.5,4250,5,23375.0,5.5,5.5,-0.1,-1.785714285714285714285,03/JAN/2012,5.5,5.6,1109608032.5,5.5
2148,CLC.N0000,COMMERCIAL LEASING & FINANCE PLC,2,2016-10-11,3.7,102,2,377.2,3.7,3.6,0,0,05/JUN/2012,3.7,3.7,23597531329,3.7
378,CLND.N0000,COLOMBO LAND & DEVELOPMENT COMPANY PLC,265,2016-10-11,30.5,62958,35,1892786.9,30.9,29.0,1.1,3.7414965986394557823129,19/MAR/1986,30.5,29.4,6096370744,29.0
507,COCO.N0000,RENUKA FOODS PLC,350,2016-10-11,21.3,10435,10,222206.0,21.4,21.1,0.2,0.9478672985781990521327,06/JUN/1994,21.3,21.1,2512550257.8,21.4
1798,COCR.N0000,COMMERCIAL CREDIT AND FINANCE PLC,1,2016-10-11,67.6,257107,358,1.73464771E7,68.6,65.0,2,3.0487804878048780487804,01/JUN/2011,67.6,65.6,21501827074,66.0
3448,COF.U0000,CANDOR OPPORTUNITIES FUND,1500,2016-10-11,9.3,1500,1,13950.0,9.3,9.3,0,0,01/DEC/2015,9.3,9.3,469611870,9.3
308,COLO.N0000,C M HOLDINGS PLC,14,2016-10-11,93.5,174,5,16262.0,93.5,93.0,0.5,0.5376344086021505376344,01/JAN/1970,93.5,93.0,1421200000,93.5
208,COMB.N0000,COMMERCIAL BANK OF CEYLON PLC,7,2016-10-11,149.2,1445387,113,2.167163241E8,150.1,150.0,0.7,0.4713804713804713804713,01/JAN/1970,149.2,148.5,124272175308.4,148.2
396,COMB.X0000,COMMERCIAL BANK OF CEYLON PLC,1,2016-10-11,119.5,5009,6,598575.0,119.5,119.0,0,0,01/JAN/1970,119.5,119.5,6836912033.5,119.5
214,CONN.N0000,AMAYA LEISURE  PLC,1,2016-10-11,67.1,61,4,4270.0,70.0,70.0,0,0,11/MAR/1996,67.1,67.1,3480945089.6,70.0
1041,CRL.N0000,SOFTLOGIC FINANCE PLC,37,2016-10-11,41.1,50,3,2000.0,40.0,40.0,0,0,22/JAN/2009,41.1,41.1,2427817606.8,40.0
505,CSD.N0000,SEYLAN DEVELOPMENTS PLC,1000,2016-10-11,16.3,1778704,432,2.89625961E7,16.6,15.6,0.8,5.1612903225806451612903,08/FEB/1995,16.3,15.5,2411827218,15.6
377,CSEC.N0000,DUNAMIS CAPITAL PLC,68,2016-10-11,27.4,1772,11,47581.4,28.0,26.7,-0.5,-1.792114695340501792114,21/APR/1986,27.4,27.9,3370119170,26.7
218,CSF.N0000,NATION LANKA FINANCE PLC,5000,2016-10-11,1.9,581500,16,1104460.0,1.9,1.8,0,0,13/JUN/1994,1.9,1.9,1431630587.7,1.9
1522,CTBL.N0000,CEYLON TEA BROKERS PLC,4000,2016-10-11,3.9,6000,3,23400.0,3.9,3.9,0,0,16/MAR/2010,3.9,3.9,444600000,3.9
381,CTC.N0000,CEYLON TOBACCO COMPANY PLC,10,2016-10-11,857.1,135,14,115812.0,864.0,855.0,-7.9,-0.913294797687861271676,01/JAN/1955,857.1,865.0,160555186982.1,864.0
510,CTHR.N0000,C T HOLDINGS PLC,5,2016-10-11,125,4950,6,618703.0,125.0,124.0,1,0.8064516129032258064516,01/JAN/1928,125.0,124.0,22887156625,125.0
520,CTLD.N0000,C T LAND DEVELOPMENT PLC,10,2016-10-11,55.3,1328,9,73467.0,55.5,54.6,-0.5,-0.896057347670250896057,22/MAR/1988,55.3,55.8,2695875000,55.5
335,CWM.N0000,C. W. MACKIE PLC,40,2016-10-11,54,50,2,2656.0,53.2,53.1,0,0,09/JAN/1995,54.0,54.0,1943382024,53.2
239,DFCC.N0000,DFCC BANK PLC,91,2016-10-11,127.9,16915,53,2164119.9,129.0,127.5,-1,-0.775795190069821567106,01/JAN/1956,127.9,128.9,33905994295.2,128.8
471,DIAL.N0000,DIALOG AXIATA PLC,777,2016-10-11,11.5,586902,26,6807715.5,11.6,11.5,-0.1,-0.862068965517241379310,28/JUL/2005,11.5,11.6,93653451657.5,11.6
375,DIMO.N0000,DIESEL & MOTOR ENGINEERING PLC,100,2016-10-11,599.9,100,1,59990.0,599.9,599.9,0,0,01/JAN/1964,599.9,599.9,5324974556.3,599.9
399,DIPD.N0000,DIPPED PRODUCTS PLC,500,2016-10-11,93,3000,4,279000.0,93.0,93.0,-1.9,-2.002107481559536354056,01/JAN/1982,93.0,94.9,5567120616,93.0
267,DOCK.N0000,COLOMBO DOCKYARD PLC,100,2016-10-11,88,119,3,10476.5,88.5,88.0,0.8,0.9174311926605504587155,01/JAN/1983,88.0,87.2,6323585312,88.5
123,DPL.N0000,DANKOTUWA PORCELAIN PLC,200,2016-10-11,7.8,5819,7,45288.2,7.8,7.7,0,0,21/FEB/1995,7.8,7.8,1267912776,7.8
403,EAST.N0000,EAST WEST PROPERTIES PLC,19,2016-10-11,14.8,4400,13,65120.0,14.8,14.8,0,0,01/JAN/1983,14.8,14.8,2045952000,14.8
26,EBCR.N0000,E B CREASY & COMPANY PLC,18,2016-10-11,1205,100,4,120502.0,1205.2,1205.0,-95,-7.307692307692307692307,01/JAN/1968,1205.0,1300.0,3055226890,1205.2
460,ECL.N0000,E-CHANNELLING PLC,100,2016-10-11,8.4,5119,17,43219.6,8.6,8.4,0,0,21/MAY/2002,8.4,8.4,1025903886,8.6
115,ELPL.N0000,ELPITIYA PLANTATIONS PLC,20,2016-10-11,20.2,20,1,402.0,20.1,20.1,0,0,08/DEC/2000,20.2,20.2,1471901845.6,20.1
405,EMER.N0000,EASTERN MERCHANTS PLC,100,2016-10-11,7.1,100,1,710.0,7.1,7.1,-0.1,-1.388888888888888888888,01/JAN/1982,7.1,7.2,833866600,7.1
113,ETWO.N0000,EQUITY TWO PLC,100,2016-10-11,56,100,1,5600.0,56.0,56.0,-4.1,-6.821963394342762063227,21/NOV/1994,56.0,60.1,1736000000,56.0
1803,EXPO.N0000,EXPOLANKA HOLDINGS PLC,100,2016-10-11,6.7,83400,30,550860.0,6.7,6.6,0,0,13/JUN/2011,6.7,6.7,13097930500,6.6
1791,FLCH.N0000,BROWNS CAPITAL PLC,2722,2016-10-11,1.2,32722,5,39266.4,1.2,1.2,0,0,18/APR/2011,1.2,1.2,1641600000,1.2
116,GHLL.N0000,GALADARI HOTELS (LANKA) PLC,100,2016-10-11,12,107058,94,1294839.8,12.6,12.0,-0.5,-4,01/JAN/1970,12.0,12.5,6009954768,12.5
486,GLAS.N0000,PIRAMAL GLASS CEYLON  PLC,200,2016-10-11,5.5,32365,15,178074.0,5.6,5.5,-0.1,-1.785714285714285714285,05/SEP/1994,5.5,5.6,5225473440,5.6
74,GRAN.N0000,CEYLON GRAIN ELEVATORS PLC,73,2016-10-11,95.1,177324,125,1.68975308E7,96.5,94.5,-0.5,-0.523012552301255230125,01/JAN/1984,95.1,95.6,5706000000,96.5
121,GREG.N0000,LANKA CENTURY INVESTMENTS PLC,180,2016-10-11,13,114940,21,1506946.1,13.4,13.0,-0.4,-2.985074626865671641791,01/JAN/1970,13.0,13.4,4541772547,13.3
2208,GSF.N0000,SUMMIT FINANCE PLC,100,2016-10-11,31.5,108181,64,3411871.5,32.0,31.5,-0.5,-1.5625,12/SEP/2012,31.5,32.0,708750000,31.7
167,HARI.N0000,HARISCHANDRA MILLS PLC,25,2016-10-11,2700.2,140,6,378350.0,2730.0,2700.0,-0.5,-0.018513718665531158588,01/JAN/1983,2700.2,2700.7,2591651960,2730.0
5,HASU.N0000,HNB ASSURANCE PLC,3000,2016-10-11,59.3,23413,19,1361335.0,60.0,56.5,-0.7,-1.166666666666666666666,28/NOV/2003,59.3,60.0,2965000000,60.0
31,HAYC.N0000,HAYCARB PLC,1,2016-10-11,161,412,4,66332.0,161.0,161.0,-1.5,-0.923076923076923076923,01/JAN/1975,161.0,162.5,4783692375,161.0
175,HAYL.N0000,HAYLEYS PLC,10,2016-10-11,284,11238,15,3198250.0,285.0,282.0,-1,-0.350877192982456140350,01/JAN/1953,284.0,285.0,21300000000,282.0
355,HDFC.N0000,HOUSING DEVELOPMENT FINANCE CORPORATION ,20,2016-10-11,54.5,250,3,13635.0,55.0,54.5,-0.5,-0.909090909090909090909,12/NOV/2003,54.5,55.0,3526723340,54.5
524,HEXP.N0000,HAYLEYS FIBRE PLC,7,2016-10-11,96.8,4942,26,481524.9,102.0,96.5,-0.9,-0.921187308085977482088,17/MAR/1992,96.8,97.7,774400000,102.0
325,HHL.N0000,HEMAS HOLDINGS PLC,5000,2016-10-11,107,240933,28,2.5779831E7,107.0,107.0,0,0,15/OCT/2003,107.0,107.0,61262329231,107.0
172,HNB.N0000,HATTON NATIONAL BANK PLC,10,2016-10-11,231.1,171862,45,3.95291107E7,232.1,229.0,2,0.8729812309035355739851,01/JAN/1971,231.1,229.1,76347855529.1,229.0
340,HNB.X0000,HATTON NATIONAL BANK PLC,786,2016-10-11,195,18170,13,3542850.0,195.0,194.0,0,0,01/JAN/1971,195.0,195.0,16180624590,194.0
1446,HPWR.N0000,RESUS ENERGY PLC,500,2016-10-11,22.2,500,1,11100.0,22.2,22.2,-0.8,-3.478260869565217391304,08/OCT/2009,22.2,23.0,1296263838.6,22.2
226,HUEJ.N0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,3,2016-10-11,38.4,38,3,1515.3,40.1,38.4,0,0,01/JAN/1984,38.4,38.4,69120000,40.1
276,HUNA.N0000,HUNAS FALLS HOTELS PLC,47,2016-10-11,56,98,3,5488.0,56.0,56.0,0,0,18/OCT/1993,56.0,56.0,315000000,56.0
1786,HVA.N0000,HVA FOODS PLC,2561,2016-10-11,7,31282,29,220326.3,7.3,7.0,-0.1,-1.408450704225352112676,15/FEB/2011,7.0,7.1,465000620,7.3
485,IDL.N0000,SERENDIB ENGINEERING GROUP PLC,200,2016-10-11,7.5,2303,9,17172.1,7.5,7.3,0.1,1.3513513513513513513513,23/AUG/2002,7.5,7.4,242874375,7.5
535,INDO.N0000,INDO MALAY  PLC,1,2016-10-11,1429.6,26,4,36502.0,1498.0,1400.0,0,0,01/JAN/1970,1429.6,1429.6,10004912640,1401.0
941,JINS.N0000,JANASHAKTHI INSURANCE COMPANY PLC,7,2016-10-11,18.1,120086,24,2177316.5,18.3,18.0,-0.2,-1.092896174863387978142,21/JUL/2008,18.1,18.3,9855453583.8,18.2
297,JKH.N0000,JOHN KEELLS HOLDINGS PLC,800,2016-10-11,155.4,81866,112,1.27435538E7,157.5,155.0,-2.1,-1.333333333333333333333,23/OCT/1986,155.4,157.5,211308844790.4,157.3
284,JKL.N0000,JOHN KEELLS PLC,190,2016-10-11,64.6,1789,9,116002.5,65.0,64.6,1.5,2.3771790808240887480190,01/JAN/1974,64.6,63.1,3927680000,64.6
156,KAPI.N0000,MTD WALKERS PLC,60000,2016-10-11,45.9,80900,16,3716538.0,46.7,45.2,-0.9,-1.923076923076923076923,01/JAN/1983,45.9,46.8,7695023371.2,46.7
7,KDL.N0000,KELSEY DEVELOPMENTS PLC,2,2016-10-11,47.6,209,6,9957.0,51.3,47.6,0,0,01/JAN/1984,47.6,47.6,829633442.4,51.3
227,KFP.N0000,KEELLS FOOD PRODUCTS PLC,100,2016-10-11,162,100,1,16200.0,162.0,162.0,-1.4,-0.856793145654834761321,01/JAN/1983,162.0,163.4,4131000000,162.0
372,KGAL.N0000,KEGALLE PLANTATIONS PLC,10,2016-10-11,55,10,1,550.0,55.0,55.0,0,0,08/JAN/1996,55.0,55.0,1375000000,55.0
329,KHC.N0000,KANDY HOTELS COMPANY (1938) PLC,100,2016-10-11,7.9,200,3,1580.0,7.9,7.9,0,0,01/JAN/1970,7.9,7.9,4562250000,7.9
104,KHL.N0000,JOHN KEELLS HOTELS PLC,200,2016-10-11,12.2,12570,9,153719.0,12.5,12.2,-0.3,-2.4,17/SEP/2004,12.2,12.5,17764990716,12.5
147,KOTA.N0000,KOTAGALA PLANTATIONS PLC,80,2016-10-11,10.2,9130,16,93250.0,10.5,10.0,-0.5,-4.672897196261682242990,12/DEC/1995,10.2,10.7,408000000,10.5
461,KZOO.N0000,KALAMAZOO SYSTEMS PLC,1,2016-10-11,975,15,4,14700.0,1000.0,975.0,0,0,01/JAN/1958,975.0,975.0,48750000,1000.0
159,LCEM.N0000,LANKA CEMENT PLC,250,2016-10-11,7.1,24903,16,176811.2,7.2,7.0,-0.2,-2.739726027397260273972,01/JAN/1982,7.1,7.3,1231926310.8,7.1
527,LCEY.N0000,LANKEM CEYLON PLC,10,2016-10-11,73,10,1,730.0,73.0,73.0,0,0,01/JAN/1970,73.0,73.0,1752000000,73.0
546,LDEV.N0000,LANKEM DEVELOPMENTS PLC,20,2016-10-11,4.5,62132,24,282204.3,4.8,4.5,-0.3,-6.25,01/JAN/1975,4.5,4.8,270000000,4.8
322,LFIN.N0000,L B FINANCE PLC,12,2016-10-11,127,8336,18,1056658.0,127.0,126.5,0,0,30/DEC/1997,127.0,127.0,17591314068,126.5
1724,LGL.N0000,LAUGFS GAS PLC,12,2016-10-11,35.3,25773,14,916291.1,35.8,35.1,-0.5,-1.396648044692737430167,08/DEC/2010,35.3,35.8,11825503035.8,35.5
1744,LGL.X0000,LAUGFS GAS PLC,700,2016-10-11,34.8,3160,7,110048.3,35.0,34.2,-0.2,-0.571428571428571428571,08/DEC/2010,34.8,35.0,1809600000,34.9
40,LHCL.N0000,THE LANKA HOSPITAL CORPORATION PLC,660,2016-10-11,72,9010,13,649331.5,72.9,72.0,-1,-1.369863013698630136986,10/JAN/2003,72.0,73.0,16108716168,72.5
317,LHL.N0000,THE LIGHTHOUSE HOTEL PLC,1,2016-10-11,58,2,2,115.7,57.9,57.8,0,0,29/AUG/1997,58.0,58.0,2668000000,57.8
553,LIOC.N0000,LANKA IOC PLC,5,2016-10-11,35.7,21195,21,757194.5,36.4,35.6,-0.3,-0.833333333333333333333,22/DEC/2004,35.7,36.0,19009025668.5,36.4
415,LION.N0000,LION BREWERY CEYLON PLC,10,2016-10-11,410,611,9,250503.0,410.0,409.0,4.9,1.2095778820044433473216,22/JAN/1997,410.0,405.1,32800000000,410.0
382,LITE.N0000,LAXAPANA BATTERIES PLC,10,2016-10-11,12.5,3471,14,43397.8,12.8,12.3,-0.3,-2.34375,01/JAN/1982,12.5,12.8,487500000,12.7
3152,LLMP.N0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,3329,2016-10-11,3,24066,22,72770.0,3.2,2.9,-0.1,-3.225806451612903225806,30/JUL/2014,3.0,3.1,528085230,3.2
3153,LLMP.X0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,50,2016-10-11,1.6,43452,13,69623.6,1.8,1.6,-0.1,-5.882352941176470588235,30/JUL/2014,1.6,1.7,38400000,1.7
131,LLUB.N0000,CHEVRON LUBRICANTS LANKA PLC,58,2016-10-11,169.5,4443,21,754522.5,170.0,169.3,-0.3,-0.176678445229681978798,14/OCT/1996,169.5,169.8,40680000000,169.5
518,LMF.N0000,LANKA MILK FOODS (CWE) PLC,100,2016-10-11,113.2,200,2,22640.0,113.3,113.1,-0.1,-0.088261253309796999117,01/JAN/1983,113.2,113.3,4527773600,113.3
410,LOLC.N0000,LANKA ORIX LEASING COMPANY PLC,90,2016-10-11,82.1,19427,26,1603589.8,83.0,82.0,-0.5,-0.605326876513317191283,01/JAN/1982,82.1,82.6,39013920000,82.0
443,LVEN.N0000,LANKA VENTURES PLC,700,2016-10-11,45,3000,2,135000.0,45.0,45.0,-1,-2.173913043478260869565,08/JUN/1995,45.0,46.0,2250000000,45.0
67,LWL.N0000,LANKA WALLTILES PLC,1910,2016-10-11,106,2150,3,227885.0,106.0,105.9,0,0,13/JUN/1994,106.0,106.0,5787600000,106.0
