APRI;1.8;2.45;1.8;2.2;619332;1371492
APTI;11.3;11.749;11.23;11.63;434927;5011704
AQXP;14.18;14.85;14.06;14.36;136026;1960880
ARAY;4.9;4.95;4.75;4.75;565809;2712963
ARCC;17.56;17.59;17.5;17.53;1216089;21320805
ARCI;1.06;1.06;0.99;0.999;16839;16888
ARCTF;0.8673;0.8689;0.85585;0.8652;3276;2832
ARCW;3.85;4.1496;3.85;4.05;1695;6884
ARDM;1.56;1.5713;1.5333;1.5333;6175;9539
ARDX;11.8;11.95;11.5827;11.8;110513;1297440
AREX;2.61;2.6376;2.52;2.58;881929;2262455
ARGS;0.3571;0.3799;0.333;0.362;647190;224382
ARIOQ;0.0001;0.0001;0.0001;0.0001;100000;10
ARKAY;99.5;99.5;98.65;98.65;3958;392000
ARKR;25.01;25.4;24.8883;25.03;1300;32641
ARLP;22.5;22.75;21.7;21.95;162021;3565968
ARLZ;1.72;1.76;1.54;1.56;1621760;2595604
ARNA;1.44;1.45;1.41;1.42;972427;1387282
ARNGF;1.88;1.91;1.88;1.91;5924;11176
ARNH;0.0002;0.0003;0.0002;0.0002;7097088;1422
AROPQ;0.03;0.03;0.03;0.03;2400;72
AROW;33.75;33.75;32.9;33.1;9784;325081
ARQL;1.13;1.13;1.04;1.08;132258;143602
ARRS;26.6;27.21;26.14;26.39;1837345;48707348
ARRY;8.43;8.5;8.28;8.345;1901564;15888360
ARTH;0.585;0.5969;0.58;0.583;506043;295524
ARTNA;35.67;35.67;35.37;35.5;8690;308466
ARTW;3.4;3.4;3.4;3.4;0;0
ARWR;1.68;1.685;1.64;1.65;540143;894084
ASAB;0.0001;0.0002;0.0001;0.0001;1300100;160
ASBN;14.501;14.501;14.501;14.501;900;13051
ASFI;7.45;8.05;7.45;7.9;96787;756405
ASML;129.75;129.97;128.3;129.01;349016;45085180
ASNA;4.08;4.13;3.97;3.98;1711063;6897583
ASRV;3.845;3.85;3.81;3.8134;4377;16791
ASTC;1.2201;1.33;1.2201;1.261;27523;35694
ASTE;62.24;62.24;60.55;60.58;50981;3124792
ASTI;0.00165;0.0017;0.0015;0.0017;38686396;61999
ASUR;9.85;9.96;9.85;9.9;49161;486618
ASWRF;0.06393;0.0728;0.06393;0.0675;50900;3384
ASYS;5.43;5.5;5.25;5.41;12991;70629
ATADF;0.4477;0.4562;0.425;0.4547;49180;21995
ATEA;2.6;2.6;2.6;2.6;100;260
ATEC;2.1727;2.4924;2.12;2.21;196526;443625
ATGN;0.21;0.26;0.21;0.26;300;73
ATHX;1.48;1.53;1.43;1.44;1044928;1539783
ATLRF;0.0425;0.0425;0.0423;0.0423;1000;42
ATLS;0.1881;0.1965;0.168;0.1877;430983;76542
ATOS;0.7;0.81;0.671;0.7;2553611;1938515
ATRI;482.6;482.6;476.05;479.45;3609;1729919
ATRM;1.28;1.37;1.25;1.37;1425;1845
ATRO;31.99;31.99;31.0961;31.35;60268;1890827
ATRS;2.81;2.82;2.76;2.81;521298;1452774
ATSG;16.62;16.62;16.39;16.47;142252;2342949
ATTBF;0.243;0.243;0.22;0.237;1424867;329012
ATTU;7.54;7.8499;7.21;7.51;33341;246386
ATUSF;9.0952;9.188;9;9.11;15313;139044
ATVI;48.91;49.02;48.44;48.64;3308090;160965349
AUDC;6.9;7.01;6.79;6.82;49656;342462
AUNFF;0.272;0.2808;0.2701;0.2808;10250;2838
AUPH;7.1;7.12;6.9;6.93;2470649;17196995
AVAV;28.26;28.2619;27.51;27.67;75608;2097609
AVCVF;0.02;0.023;0.01255;0.023;27200;543
AVDL;9.52;9.71;9.38;9.58;163010;1564791
AVEO;0.605;0.605;0.59;0.5972;236100;140676
AVEW;0.006;0.0066;0.0045;0.0066;1878488;11009
AVGO;215.67;216.135;208.44;209.13;5148713;1083885805
AVHI;15.95;16.4;15.75;16.3;36976;595094
AVLNF;0.1151;0.12;0.1111;0.1191;34050;3884
AVMXY;1.5101;1.61;1.51;1.61;4800;7407
AVXL;6.25;6.3;6.01;6.17;529723;3269388
AWCMY;5.35;5.39;5.35;5.39;7306;39222
AWGI;0.0001;0.0002;0.0001;0.0001;71042425;7156
AWNE;0.0017;0.0017;0.0017;0.0017;300;1
AWRE;4.6;4.7;4.6;4.65;10383;48384
AXDDF;0.995;1.0518;0.964;0.9925;69853;70806
AXTI;5.65;5.825;5.55;5.75;761021;4291106
AZPN;58.89;59.03;58.49;58.695;323746;19007083
BABY;39.1;39.2;38.3381;38.8;138179;5350399
BAJFF;0.11;0.11;0.11;0.11;500;55
BALMF;0.604;0.604;0.5808;0.598;47932;28614
BANF;89.85;92.95;87.8;88.15;14184;1256178
BANR;54.48;54.49;53.335;53.48;68160;3665467
BARZ;0.05124;0.05124;0.045;0.051;163200;8169
BASFY;97.15;97.39;96.85;97.38;20302;1971125
BASI;1.15;1.218;1.15;1.1741;28457;33636
BAYRY;112.75;113.22;112.49;113.06;40730;4595208
BBBY;39.02;39.215;38.4;38.46;2036697;78809880
BBDA;0.0002;0.0002;0.0001;0.00015;56570;6
BBEPQ;0.05705;0.06335;0.0563;0.059;1751906;103492
BBGI;12.4;12.7;11.9;12.7;10718;132674
BBOX;9.35;9.55;9;9.4;81666;761286
BBRY;9.09;9.19;8.8;8.935;41939092;377541610
BBSI;54.84;55.56;53.99;54.23;28565;1558771
BBXT;6.199;6.23;6.199;6.23;627200;3888516
BCEKF;1.7073;1.7296;1.69;1.6966;26300;44929
BCOR;17.05;17.2;16.7;16.95;214157;3635313
BCOV;8.65;8.65;8.25;8.3;107974;910235
BCPC;77.86;77.94;76.69;76.93;51234;3953396
BCRX;7.22;7.28;6.77;6.81;1019779;7136151
BDE;5.45;5.5;5.4;5.45;89915;489007
BDRAF;1.8871;1.8901;1.74409;1.74409;16165;29820
BDSI;1.7;1.75;1.7;1.7;436792;753794
BEAT;30.8;30.8;30.018;30.65;389466;11891145
BEAV;65;65;64.4;64.47;331719;21407066
BEBE;4.05;4.05;3.9328;3.97;2560;10239
BELFB;23.4;23.4;22.355;22.5;16237;369285
BEVFF;1.96;1.96;1.95;1.95;411;805
BGCP;10.92;10.94;10.79;10.85;900953;9772072
BGFV;15.55;15.55;15.15;15.3;200280;3068756
BGMD;0.07;0.07;0.07;0.07;1700;119
BIB;46.69;47.16;46.32;46.72;112366;5252127
BIDU;172.47;174.87;172.33;173.61;1007991;175166723
BIEL;0.00065;0.0007;0.00059;0.0007;76953594;49424
BIGG;0.0014;0.0014;0.0014;0.0014;89500;125
BIIB;270.37;270.64;267.77;268.85;827810;222747512
BIOC;1.87;1.8999;1.84;1.86;228124;424276
BIOL;1.25;1.29;1.25;1.28;8200;10464
BIOP;4.13;4.2399;4.07;4.13;15092;63149
BIOS;1.5;1.5;1.39;1.41;1027467;1461047
BIS;28.62;28.92;28.4489;28.71;54470;1560727
BITCF;0.36;0.38;0.34185;0.365;738321;261596
BIVV;56.95;57.5553;55.58;56.72;987110;55669540
BJRI;40.45;41.4;40.1275;41.3;544880;22359090
BKEP;6.9499;6.95;6.8;6.8;13727;94337
BKSC;20.7028;20.95;20.45;20.95;10322;214485
BKSLF;0.0001;0.0001;0.0001;0.0001;5000;0
BKYI;2.25;2.4;2.25;2.4;1469;3440
BLCM;12.91;13.45;12.71;12.95;635919;8335393
BLDP;2.9;2.91;2.76;2.79;2607151;7330388
BLDR;15.34;15.37;14.95;15.07;668605;10101886
BLIAQ;0.009;0.01;0.009;0.01;24000;237
BLIN;0.8;0.802;0.76;0.7893;115767;90304
BLKB;77.18;77.57;76.55;77.03;82971;6400252
BLMT;28.3;28.5;27.95;28.4;11413;323887
BLRX;0.862;0.88;0.852;0.8794;409538;354153
BLUE;85.05;86.4;84.1;84.15;303590;25827639
BMBM;0.009;0.009;0.009;0.009;3000;27
BMNM;2.7;2.74;2.7;2.73;7600;20730
BMRN;88.94;89.19;87.84;88.41;621103;54871996
BMSN;0.0001;0.0001;0.0001;0.0001;10912000;1091
BMTC;39.6;40;38.9;39.65;42240;1673750
BNCC;26;26.125;25.75;25.75;1620;42054
BNSO;2.49;2.54;2.401;2.45;14091;34599
BOBE;63.4;63.55;62.8;63.03;215702;13610730
BOFI;24.75;25.06;24.52;24.65;584123;14483528
BOJA;20.45;20.45;20.1;20.2;108151;2184884
BOKF;76.87;76.99;75.95;76.05;88630;6759125
BONT;0.64;0.648;0.603;0.6099;74832;46551
BONZ;0.0019;0.0024;0.0019;0.00235;829100;1673
BOOM;12.9;12.9;12.3;12.5;26195;328297
BOSC;2.1;2.18;2.06;2.09;48869;104066
BPFH;16.15;16.4;15.9;15.95;361981;5820317
BPOP;39.89;39.96;38.935;38.96;357223;13998158
BPTH;0.64;0.6599;0.54;0.5623;368858;214191
BRCD;12.5;12.5;12.42;12.45;5509628;68621229
BREW;13.05;13.15;12.95;13;83940;1092436
BRID;10.97;11.4;10.9577;11.4;1346;15194
BRKR;22.38;22.38;21.96;22.04;379807;8383623
BRKS;21.76;22.08;21.65;21.705;552271;12043637
BRSE;0.0003;0.00035;0.0003;0.0003;33099000;9931
BSET;27.85;27.95;27.4;27.7;15575;432316
BSPM;2.2201;2.29;2.2201;2.27;4244;9552
BSQR;5.25;5.25;5.15;5.15;7900;40915
BSRAF;0.0021;0.0021;0.0012;0.0012;114000;168
BSTC;52.2916;53.115;50.88;51.57;15247;791086
BUSE;28.74;28.99;28.27;28.38;60828;1729106
BV;4.25;4.475;4.2;4.3;457226;1984885
BVSN;4.4;4.65;4.25;4.65;5977;26417
BWINA;23.15;23.21;23.15;23.15;2000;46319
BWINB;24.5;24.5;24.05;24.4;12029;293197
BWLD;151.6;153.25;150.9;151.4;268586;40766241
BYDDF;5.95;5.99;5.9;5.97;73102;435089
BYDDY;11.8;11.84;11.8;11.84;10168;120283
BYFC;1.79;1.79;1.6936;1.78;800;1417
BYSD;0.0001;0.0002;0.0001;0.0002;281157198;28073
BZTG;0.006;0.006;0.006;0.006;3600;22
CA;31.92;32.0199;31.68;31.705;1578841;50178888
CAAS;4.85;4.94;4.8;4.88;14576;71046
CACB;7.54;7.64;7.48;7.48;55333;417240
CACC;195.8;196.64;192.71;193.685;96873;18763856
CAFD;12.31;12.5;12.241;12.39;520962;6457492
CAKE;63;63;61.9;62.21;369611;23010386
CALA;10.95;11.15;10.75;10.825;277134;3022972
CALD;19.85;20.15;19.3794;19.8;330925;6586621
CALI;2.6;2.6;2.28;2.39;446497;1074589
CALL;8.4;8.5;8.4;8.5;20436;172794
CALM;38.6;38.81;38.1;38.6;242994;9378164
CALVF;1.405;1.41;1.39;1.39;13439;18905
CAMP;16.18;16.18;15.75;15.795;195962;3112027
CAMT;3.8;3.8;3.6573;3.68;14445;54133
CAR;28.43;28.5499;27.75;27.88;1241722;34714046
CARA;18.89;19.089;18.0301;18.18;1941579;35903792
CARB;19.2;19.2;18.6;18.6;183312;3457620
CARE;17.24;17.24;17.2;17.2;67286;1158513
CASH;87.5;87.55;85.25;85.45;27737;2376781
CASI;1.21;1.24;1.13;1.16;39209;45670
CASS;64.01;64.44;62.6701;63.24;10270;652280
CASY;112.25;112.91;111.77;112.2;299312;33549768
CATM;44.2;44.5;43.81;43.85;187902;8269169
CATS;1.81;1.81;1.53;1.56;50940;83447
CATY;36.97;37.34;36.42;36.56;237380;8698862
CBAK;1.6;1.6;1.4;1.4;53312;77514
CBF;42.75;43;41.75;41.95;241364;10223427
CBGDF;0.71355;0.74;0.695;0.71;85150;60212
CBIS;0.062;0.063;0.0561;0.057;50989925;2999378
CBLI;1.5;1.53;1.42;1.53;65660;95992
CBLRF;0.0015;0.0015;0.0015;0.0015;43500;65
CBRL;157.57;157.57;155.5;155.98;140601;21972301
CBSH;55.03;55.03;54.11;54.23;427699;23271783
CCBG;20.88;20.88;20.56;20.63;5957;123439
CCCL;1.9501;1.9538;1.8;1.82;133008;246682
CCEL;4.6501;4.6501;4.65;4.6501;3266;15187
CCGY;0.025;0.025;0.025;0.025;15000;375
CCIH;1.5;1.54;1.46;1.54;23432;35057
CCNE;23.8;23.8;23.01;23.19;17585;409000
CCRN;14.16;14.29;14.02;14.1;121090;1709761
CCUR;4.8175;4.94;4.8175;4.89;8327;40422
CDK;64.85;65.28;64.54;64.7;544407;35297709
CDNA;1.3;1.35;1.2;1.2;174155;220305
CDTI;2.5501;2.68;2.5501;2.673;37720;99658
CDXC;2.47;2.47;2.34;2.41;135624;324103
CDXS;4.4;4.5;4.35;4.35;214691;947447
CDYCF;0.1015;0.1094;0.1015;0.1081;3200;346
CECE;10.79;10.79;10.55;10.64;216596;2312550
CECO;9.17;9.2214;8.97;9.02;213270;1930027
CELG;125.18;125.54;124.485;125.155;2536067;316933300
CEMI;5.8813;5.8813;5.8813;5.8813;500;2941
CEMP;3.75;3.95;3.7;3.7;603962;2295617
CENT;36.55;37.09;36.16;36.95;41825;1538598
CENX;13.18;13.2;12.04;12.06;2353804;29076461
CERN;59.12;59.78;58.52;58.78;1600450;94286210
CERS;4.14;4.19;4.08;4.1;435662;1795112
CETV;3.05;3.25;3.05;3.15;314909;984619
CEVA;34.4;34.4;33.65;33.8;93961;3186659
CFBK;2.22;2.2777;2.2111;2.22;14008;31467
CFFI;48;48.55;48;48.25;2813;135923
CFFN;14.57;14.61;14.42;14.51;290683;4216489
CFNB;16;16;16;16;224;3584
CFNL;28.5;29.07;28.03;28.13;374911;10613070
CFRX;1.7;1.75;1.65;1.725;38304;65135
CFTN;0.1177;0.12;0.1177;0.12;7000;832
CG;16.15;16.225;15.95;15.975;367139;5912768
CGEN;4.15;4.2;4.1;4.15;104287;432740
CGNT;1.65;1.68;1.6;1.62;16237;26609
CGNX;83.04;83.58;81.05;81.38;501395;40987847
CHBU;0.0057;0.0057;0.0057;0.0057;4500;26
CHCO;63.99;63.99;62.49;62.84;25055;1577832
CHDN;158.3;159.5;156.1;156.3;18908;2970294
CHFC;49.11;49.246;47.96;48.05;120928;5842508
CHKE;8.3;8.6;7.9;8.6;67410;556360
CHKP;103.94;104.41;103.54;104;719332;74853590
CHMA;1.69;1.7;1.55;1.65;59455;95562
CHNGQ;0.022;0.022;0.022;0.022;10215;225
CHNR;2.4;2.65;2.4;2.4;46531;115110
CHRS;18.75;19.25;18.625;18.85;196753;3695667
CHRW;75.78;75.78;74.7;74.79;919301;68935538
CHTR;331.01;335.69;330.54;334.53;819675;273846548
CINF;71.27;71.3334;70.5;70.87;288703;20443176
CJJD;1.72;1.87;1.72;1.76;45613;82304
CKHUY;12.2075;12.22;12.17;12.22;144923;1767397
CLCT;26.13;26.13;25.022;25.1;28009;708053
CLDX;3.29;3.31;3.22;3.26;690979;2254391
CLFD;15.35;15.375;15;15.05;21602;326959
CLIR;3.7;3.7003;3.55;3.7;28362;102355
CLLS;22.7;22.7;22.43;22.59;35928;810295
CLMT;3.75;3.8;3.65;3.65;294441;1099351
CLNE;2.59;2.615;2.52;2.535;475883;1212067
CLNT;5.46;6.1;5.15;5.21;342823;1888076
CLRO;9.55;9.75;9.55;9.7;1100;10612
CLSN;0.3;0.31;0.29;0.2965;1022031;300117
CLVS;54.17;55.22;53.59;53.74;784460;42470083
CMCO;25.59;25.7;25.08;25.29;41620;1055206
CMCSA;37.45;37.51;37.125;37.29;16091703;600182350
CME;116.58;117.36;116.23;116.59;1288606;150361979
CMFN;10.3;10.3;10.2;10.275;17759;182033
CMGHF;0.029;0.029;0.029;0.029;10900;316
CMLS;0.28;0.28;0.2615;0.2615;48285;12942
CMRX;5.74;5.78;5.6;5.685;189013;1076952
CMTL;13.54;13.62;13.32;13.35;147264;1972092
CNBKA;61.75;64.7;61.5923;63.2;13206;841663
CNCG;0.0755;0.0755;0.0755;0.0755;400;30
CNCT;0.0039;0.0045;0.0039;0.0045;46880;210
CNET;1.39;1.39;1.3;1.33;33862;44886
CNMD;45.46;45.53;44.135;45.21;100892;4563045
CNNA;0.00045;0.0005;0.0003;0.0005;6921667;2521
CNRD;19.5;19.5;19.5;19.5;100;1950
CNTE;69.6;69.6;68.5;68.5;2150;149392
CNTF;3.1;3.45;2.62;2.79;3805303;11260177
CNTY;7.36;7.4;7.17;7.27;210537;1535112
CNXN;28.44;28.78;28.121;28.3;18528;525240
CNXS;0.0023;0.0023;0.0017;0.0017;1009234;1819
COBI;0.0002;0.0002;0.00015;0.0002;2730000;501
COBZ;16.84;16.93;16.42;16.58;108567;1815239
COHR;198.57;200.25;195.02;195.61;156924;30800522
COHU;18.42;18.44;17.97;18.1;79319;1436904
COKE;203.77;204.01;200.91;202.51;11585;2343491
COLB;37.94;38.34;37.5;37.63;245756;9277251
COLL;9.73;9.93;9.515;9.74;282468;2738002
COLM;58.8;59.045;58.26;58.51;122152;7163412
CONC;0.0068;0.009;0.0068;0.0083;261014;2237
CONN;12.35;12.49;12;12.35;504377;6180346
COOL;14.28;14.6599;13.61;13.89;46488;652355
CORI;4.75;4.75;4.47;4.52;64129;291150
CORT;10.52;10.66;10.45;10.48;395379;4162410
CORVF;0.6443;0.68;0.6443;0.6653;15400;10402
COST;171.43;171.45;169.69;170.19;1043168;177651653
COVS;1.85;1.9;1.85;1.85;14315;26856
COWN;13.35;13.7;13.35;13.5;332137;4496794
CPLP;3.49;3.51;3.43;3.45;693452;2403882
CPPD;0.002;0.0021;0.0016;0.0021;398180;759
CPRT;30.11;30.18;29.76;29.83;782566;23392193
CPRX;1.79;1.81;1.73;1.74;582919;1032899
CPSI;28.25;28.525;27.4;27.5;76991;2130338
CPSS;4.71;4.7843;4.52;4.62;56523;262123
CPST;0.84;0.8656;0.8;0.8152;501410;416180
CRAI;36.04;36.59;35.595;36.19;36623;1323831
CRAY;19.8;19.9;19.05;19.1;148073;2868983
CRCUF;0.085;0.0878;0.085;0.0878;251725;21425
CRDS;3.33;3.545;3.1;3.54;15315;52553
CREE;24.89;25.03;24.44;24.495;489614;12064486
CREG;1.51;1.56;1.48;1.5001;41211;61300
CRESY;21.06;21.145;20.5;20.61;72019;1491871
CRIS;2.55;2.58;2.51;2.52;183131;464957
CRME;3.11;3.11;3.04;3.1;43114;132806
CRMT;35.9;35.95;35.1;35.55;176640;6294446
CRNT;3.15;3.23;3.12;3.17;207646;660583
CROX;6.46;6.46;6.31;6.32;596790;3791917
CRTO;49.91;51;49.1;50.02;356185;17755300
CRUS;63.24;63.82;61.84;61.91;1351234;84277968
CRVL;42.3;42.3;41.35;42.1;10945;459382
CRWG;0.0071;0.0071;0.007;0.007;56000;394
CRWS;8.1;8.15;7.8766;7.9;11553;92766
CRZO;28.82;29.1;27.98;28.37;1188509;33758051
CSCO;32.86;32.96;32.5;32.61;22646760;739040903
CSGP;204.97;205.989;203.0755;204.62;112570;23065302
CSGS;36.84;36.84;36.25;36.5;61455;2244656
CSIQ;13.04;13.065;12.73;12.79;751006;9659604
CSLI;0.0003;0.0003;0.0002;0.0002;578000;123
CSPI;10.2;10.2499;10;10.01;33437;338623
CSTR;19.048;19.14;19;19;11610;220881
CSWC;16.68;16.68;16.26;16.47;36903;606866
CTAS;123.29;123.74;121.72;122.38;228268;27988865
CTBI;45.25;45.3;44.35;45.05;24274;1090978
CTHR;0.94;0.94;0.8972;0.94;57902;52569
CTIC;4.13;4.2;4.05;4.06;137561;564008
CTIX;0.94;0.94;0.897;0.93;378287;345400
CTRL;15.39;15.47;15.11;15.24;153485;2341643
CTRN;18.2;18.2;17.6501;17.79;48003;860658
CTRP;48.96;49.08;48.56;48.59;2245636;109525755
CTRV;1.62;1.62;1.51;1.54;520375;809553
CTSH;58.94;59.01;58.48;58.66;2135876;125405385
CTSO;4.8;4.85;4.6;4.65;76772;362528
CTWS;53.93;54.08;53.59;53.81;6989;376193
CTXS;83.7;83.89;82.8;83;468771;38974981
CUBA;6.9104;6.92;6.9;6.9;8824;60922
CUTR;20.7;21.25;20.545;21.1;117058;2462538
CVBF;21.1;21.25;20.74;20.81;197674;4126661
CVGI;7.18;7.4593;7;7.06;321688;2315603
CVGW;62.4;63.65;62.4;63.65;181112;11450012
CVLY;26.01;26.01;25.5;25.53;6887;176832
CVTI;18.2;18.28;17.1;17.16;97244;1715542
CVV;10.605;10.605;10.41;10.47;5724;59866
CVVUF;0.3425;0.3527;0.337;0.3479;41614;14338
CWBC;10.15;10.205;10.15;10.2;2957;30154
CWCO;11.6;11.725;11.45;11.65;63344;735635
CWGL;10.04;10.48;10;10.48;4955;50892
CWNR;0.00172;0.00268;0.0016;0.00268;13000;33
CWST;14.06;14.1;13.89;14.02;175330;2457253
CY;13.72;13.8;13.31;13.33;5013127;67501828
CYAN;3.85;3.8677;3.85;3.85;600;2317
CYBE;24.45;24.5;22.7;23;144703;3389793
CYBG;0.0069;0.0069;0.0069;0.0069;2800;19
CYBL;0.0001;0.0001;0.00005;0.00005;5032500;258
CYBR;52.8;53.29;52.13;53.05;473968;25155467
CYCC;6.31;6.385;6.0651;6.12;148806;922525
CYRN;2.012;2.05;2;2.05;2200;4433
