,AITKEN SPENCE HOTEL HOLDINGS PLC,,AHUN.N0000,,48.8,,2,,600,,-0.1,,
,,,,,,,,,,,,,0.9845288326300984528832
,AITKEN SPENCE PLC,,SPEN.N0000,,71.8,,3,,1000,,0.7,,
,,,,,,,,,,,,,0.9708737864077669902912
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1040.0,,1,,10,,10,,
,,,,,,,,,,,,,0.4854368932038834951456
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1035.0,,1,,2,,5,,
,,,,,,,,,,,,,0.0097087378640776699029
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1030.1,,2,,27,,0.1,,
,,,,,,,,,,,,,0
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1030.0,,9,,169,,0,,
,,,,,,,,,,,,,-0.388349514563106796116
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1026.0,,1,,10,,-4,,
,,,,,,,,,,,,,-0.436893203883495145631
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1025.5,,1,,10,,-4.5,,
,,,,,,,,,,,,,-0.485436893203883495145
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1025.0,,11,,736,,-5,,
,,,,,,,,,,,,,-0.864077669902912621359
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1021.1,,2,,100,,-8.9,,
,,,,,,,,,,,,,-0.873786407766990291262
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1021.0,,1,,300,,-9,,
,,,,,,,,,,,,,-0.970873786407766990291
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1020.0,,6,,61,,-10,,
,,,,,,,,,,,,,-1.456310679611650485436
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1015.0,,3,,25,,-15,,
,,,,,,,,,,,,,2.6905829596412556053811
,ALUFAB PLC,,ALUF.N0000,,45.8,,1,,1,,1.2,,
,,,,,,,,,,,,,0
,ALUFAB PLC,,ALUF.N0000,,44.6,,3,,1200,,0,,
,,,,,,,,,,,,,-0.224215246636771300448
,ALUFAB PLC,,ALUF.N0000,,44.5,,1,,890,,-0.1,,
,,,,,,,,,,,,,-0.896860986547085201793
,ALUFAB PLC,,ALUF.N0000,,44.2,,3,,1800,,-0.4,,
,,,,,,,,,,,,,-1.121076233183856502242
,ALUFAB PLC,,ALUF.N0000,,44.1,,1,,1000,,-0.5,,
,,,,,,,,,,,,,-1.345291479820627802690
,ALUFAB PLC,,ALUF.N0000,,44.0,,2,,2210,,-0.6,,
,,,,,,,,,,,,,0.4901960784313725490196
,ALUMEX PLC,,ALUM.N0000,,20.5,,2,,23000,,0.1,,
,,,,,,,,,,,,,0
,ALUMEX PLC,,ALUM.N0000,,20.4,,2,,271,,0,,
,,,,,,,,,,,,,-0.490196078431372549019
,ALUMEX PLC,,ALUM.N0000,,20.3,,22,,41284,,-0.1,,
,,,,,,,,,,,,,-0.980392156862745098039
,ALUMEX PLC,,ALUM.N0000,,20.2,,38,,201697,,-0.2,,
,,,,,,,,,,,,,0
,AMANA BANK PLC,,ABL.N0000,,4.0,,5,,800,,0,,
,,,,,,,,,,,,,-2.5
,AMANA BANK PLC,,ABL.N0000,,3.9,,15,,183600,,-0.1,,
,,,,,,,,,,,,,0
,AMANA TAKAFUL  PLC,,ATL.N0000,,0.9,,2,,11740,,0,,
,,,,,,,,,,,,,-11.11111111111111111111
,AMANA TAKAFUL  PLC,,ATL.N0000,,0.8,,1,,7500,,-0.1,,
,,,,,,,,,,,,,-5.882352941176470588235
,AMANA TAKAFUL LIFE PLC,,ATLL.N0000,,1.6,,2,,2100,,-0.1,,
,,,,,,,,,,,,,1.4903129657228017883755
,AMAYA LEISURE  PLC,,CONN.N0000,,68.1,,1,,211,,1,,
,,,,,,,,,,,,,1.3412816691505216095380
,AMAYA LEISURE  PLC,,CONN.N0000,,68.0,,6,,318,,0.9,,
,,,,,,,,,,,,,0
,ANILANA HOTELS AND PROPERTIES PLC,,ALHP.N0000,,2.0,,3,,12,,0,,
,,,,,,,,,,,,,-5
,ANILANA HOTELS AND PROPERTIES PLC,,ALHP.N0000,,1.9,,14,,108800,,-0.1,,
,,,,,,,,,,,,,1.8126888217522658610271
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,33.7,,1,,8,,0.6,,
,,,,,,,,,,,,,-0.302114803625377643504
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,33.0,,2,,500,,-0.1,,
,,,,,,,,,,,,,0
,ASIA ASSET FINANCE PLC,,AAF.N0000,,1.6,,3,,1168,,0,,
,,,,,,,,,,,,,-6.25
,ASIA ASSET FINANCE PLC,,AAF.N0000,,1.5,,2,,3500,,-0.1,,
,,,,,,,,,,,,,3.0927835051546391752577
,ASIA CAPITAL PLC,,ACAP.N0000,,10.0,,1,,1000,,0.3,,
,,,,,,,,,,,,,2.0618556701030927835051
,ASIA CAPITAL PLC,,ACAP.N0000,,9.9,,1,,10,,0.2,,
,,,,,,,,,,,,,1.0309278350515463917525
,ASIA CAPITAL PLC,,ACAP.N0000,,9.8,,2,,160,,0.1,,
,,,,,,,,,,,,,0
,ASIA CAPITAL PLC,,ACAP.N0000,,9.7,,5,,2635,,0,,
,,,,,,,,,,,,,0
,ASIA SIYAKA COMMODITIES PLC,,ASIY.N0000,,2.4,,15,,137075,,0,,
,,,,,,,,,,,,,-4.166666666666666666666
,ASIA SIYAKA COMMODITIES PLC,,ASIY.N0000,,2.3,,1,,550,,-0.1,,
,,,,,,,,,,,,,7.2398190045248868778280
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,23.7,,1,,410,,1.6,,
,,,,,,,,,,,,,3.1674208144796380090497
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.8,,1,,90,,0.7,,
,,,,,,,,,,,,,1.8099547511312217194570
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.5,,1,,25,,0.4,,
,,,,,,,,,,,,,0.4524886877828054298642
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.2,,1,,300,,0.1,,
,,,,,,,,,,,,,0
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.1,,5,,12500,,0,,
,,,,,,,,,,,,,-0.452488687782805429864
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.0,,4,,14500,,-0.1,,
,,,,,,,,,,,,,0
,ASIRI  SURGICAL HOSPITAL PLC,,AMSL.N0000,,13.0,,1,,500,,0,,
,,,,,,,,,,,,,-0.769230769230769230769
,ASIRI  SURGICAL HOSPITAL PLC,,AMSL.N0000,,12.9,,1,,1000,,-0.1,,
,,,,,,,,,,,,,-1.538461538461538461538
,ASIRI  SURGICAL HOSPITAL PLC,,AMSL.N0000,,12.8,,5,,6314,,-0.2,,
,,,,,,,,,,,,,2.4054982817869415807560
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.8,,1,,500,,0.7,,
,,,,,,,,,,,,,0
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.1,,3,,500,,0,,
,,,,,,,,,,,,,-0.343642611683848797250
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.0,,2,,4000,,-0.1,,
,,,,,,,,,,,,,1.3262599469496021220159
,BAIRAHA FARMS PLC,,BFL.N0000,,191.0,,1,,100,,2.5,,
,,,,,,,,,,,,,1.0610079575596816976127
,BAIRAHA FARMS PLC,,BFL.N0000,,190.5,,4,,220,,2,,
,,,,,,,,,,,,,0.7957559681697612732095
,BAIRAHA FARMS PLC,,BFL.N0000,,190.0,,2,,156,,1.5,,
,,,,,,,,,,,,,0.7427055702917771883289
,BAIRAHA FARMS PLC,,BFL.N0000,,189.9,,2,,30,,1.4,,
,,,,,,,,,,,,,0.2652519893899204244031
,BAIRAHA FARMS PLC,,BFL.N0000,,189.0,,12,,5114,,0.5,,
,,,,,,,,,,,,,-0.212201591511936339522
,BAIRAHA FARMS PLC,,BFL.N0000,,188.1,,1,,141,,-0.4,,
,,,,,,,,,,,,,-0.265251989389920424403
,BAIRAHA FARMS PLC,,BFL.N0000,,188.0,,3,,5000,,-0.5,,
,,,,,,,,,,,,,-0.795755968169761273209
,BAIRAHA FARMS PLC,,BFL.N0000,,187.0,,4,,25750,,-1.5,,
,,,,,,,,,,,,,0.7142857142857142857142
,BALANGODA PLANTATIONS PLC,,BALA.N0000,,14.1,,1,,50,,0.1,,
,,,,,,,,,,,,,0
,BALANGODA PLANTATIONS PLC,,BALA.N0000,,14.0,,2,,850,,0,,
,,,,,,,,,,,,,-4.761904761904761904761
,BANSEI ROYAL RESORTS HIKKADUWA PLC,,BRR.N0000,,10.0,,2,,500,,-0.5,,
,,,,,,,,,,,,,7.6923076923076923076923
,BERUWALA RESORTS PLC,,BERU.N0000,,1.4,,2,,400,,0.1,,
,,,,,,,,,,,,,0
,BERUWALA RESORTS PLC,,BERU.N0000,,1.3,,10,,299743,,0,,
,,,,,,,,,,,,,0.7961783439490445859872
,BIMPUTH FINANCE PLC,,BLI.N0000,,63.3,,2,,25,,0.5,,
,,,,,,,,,,,,,0.3184713375796178343949
,BIMPUTH FINANCE PLC,,BLI.N0000,,63.0,,1,,2000,,0.2,,
,,,,,,,,,,,,,-4.299363057324840764331
,BIMPUTH FINANCE PLC,,BLI.N0000,,60.1,,1,,50,,-2.7,,
,,,,,,,,,,,,,4.7619047619047619047619
,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,,BLUE.N0000,,2.2,,1,,1,,0.1,,
,,,,,,,,,,,,,0
,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,,BLUE.N0000,,2.1,,8,,36100,,0,,
,,,,,,,,,,,,,0
,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,,BLUE.X0000,,0.6,,12,,18717,,0,,
,,,,,,,,,,,,,1.7647058823529411764705
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,17.3,,1,,10,,0.3,,
,,,,,,,,,,,,,0.5882352941176470588235
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,17.1,,4,,4530,,0.1,,
,,,,,,,,,,,,,0
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,17.0,,34,,51306,,0,,
,,,,,,,,,,,,,-0.588235294117647058823
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.9,,4,,15090,,-0.1,,
,,,,,,,,,,,,,-1.764705882352941176470
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.7,,1,,5000,,-0.3,,
,,,,,,,,,,,,,0
,BOGAWANTALAWA TEA ESTATES PLC,,BOPL.N0000,,9.9,,1,,5,,0,,
,,,,,,,,,,,,,-0.439560439560439560439
,BROWN & COMPANY PLC,,BRWN.N0000,,90.6,,2,,500,,-0.4,,
,,,,,,,,,,,,,-0.549450549450549450549
,BROWN & COMPANY PLC,,BRWN.N0000,,90.5,,4,,1300,,-0.5,,
,,,,,,,,,,,,,0.4081632653061224489795
,BROWNS BEACH HOTELS PLC,,BBH.N0000,,24.6,,1,,50,,0.1,,
,,,,,,,,,,,,,0
,BROWNS BEACH HOTELS PLC,,BBH.N0000,,24.5,,1,,50,,0,,
,,,,,,,,,,,,,-0.408163265306122448979
,BROWNS BEACH HOTELS PLC,,BBH.N0000,,24.4,,2,,201,,-0.1,,
,,,,,,,,,,,,,-0.816326530612244897959
,BROWNS BEACH HOTELS PLC,,BBH.N0000,,24.3,,3,,549,,-0.2,,
,,,,,,,,,,,,,8.3333333333333333333333
,BROWNS CAPITAL PLC,,FLCH.N0000,,1.3,,1,,12,,0.1,,
,,,,,,,,,,,,,0
,BROWNS CAPITAL PLC,,FLCH.N0000,,1.2,,60,,1700792,,0,,
,,,,,,,,,,,,,2.9411764705882352941176
,BROWNS HYDRO POWER PLC,,HPFL.N0000,,7.0,,1,,1,,0.2,,
,,,,,,,,,,,,,-1.470588235294117647058
,BROWNS HYDRO POWER PLC,,HPFL.N0000,,6.7,,4,,5200,,-0.1,,
,,,,,,,,,,,,,0
,BROWNS INVESTMENTS PLC,,BIL.N0000,,1.4,,24,,617012,,0,,
,,,,,,,,,,,,,1.4994232987312572087658
,BUKIT DARAH PLC,,BUKI.N0000,,264.0,,1,,1,,3.9,,
,,,,,,,,,,,,,2.0408163265306122448979
,C M HOLDINGS PLC,,COLO.N0000,,95.0,,1,,1,,1.9,,
,,,,,,,,,,,,,1.9334049409237379162191
,C M HOLDINGS PLC,,COLO.N0000,,94.9,,4,,4,,1.8,,
,,,,,,,,,,,,,0.4296455424274973147153
,C M HOLDINGS PLC,,COLO.N0000,,93.5,,1,,97,,0.4,,
,,,,,,,,,,,,,-1.129032258064516129032
,C T HOLDINGS PLC,,CTHR.N0000,,122.6,,3,,34,,-1.4,,
,,,,,,,,,,,,,-2.419354838709677419354
,C T HOLDINGS PLC,,CTHR.N0000,,121.0,,1,,1,,-3,,
,,,,,,,,,,,,,-0.727272727272727272727
,C T LAND DEVELOPMENT PLC,,CTLD.N0000,,54.6,,2,,500,,-0.4,,
,,,,,,,,,,,,,-0.909090909090909090909
,C T LAND DEVELOPMENT PLC,,CTLD.N0000,,54.5,,1,,1760,,-0.5,,
,,,,,,,,,,,,,0
,C. W. MACKIE PLC,,CWM.N0000,,53.2,,3,,206,,0,,
,,,,,,,,,,,,,-0.187969924812030075187
,C. W. MACKIE PLC,,CWM.N0000,,53.1,,4,,320,,-0.1,,
,,,,,,,,,,,,,-0.375939849624060150375
,C. W. MACKIE PLC,,CWM.N0000,,53.0,,3,,1001,,-0.2,,
,,,,,,,,,,,,,-1.075268817204301075268
,CANDOR OPPORTUNITIES FUND,,COF.U0000,,9.2,,2,,1003,,-0.1,,
,,,,,,,,,,,,,-2.150537634408602150537
,CANDOR OPPORTUNITIES FUND,,COF.U0000,,9.1,,2,,2697,,-0.2,,
,,,,,,,,,,,,,-1.195652173913043478260
,CARGILLS (CEYLON) PLC,,CARG.N0000,,181.8,,1,,484,,-2.2,,
,,,,,,,,,,,,,-1.25
,CARGILLS (CEYLON) PLC,,CARG.N0000,,181.7,,1,,84,,-2.3,,
,,,,,,,,,,,,,-1.358695652173913043478
,CARGILLS (CEYLON) PLC,,CARG.N0000,,181.5,,1,,30,,-2.5,,
,,,,,,,,,,,,,-2.173913043478260869565
,CARGILLS (CEYLON) PLC,,CARG.N0000,,180.0,,1,,200,,-4,,
,,,,,,,,,,,,,0
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,112.5,,1,,1000,,0,,
,,,,,,,,,,,,,-0.355555555555555555555
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,112.1,,1,,10,,-0.4,,
,,,,,,,,,,,,,-0.444444444444444444444
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,112.0,,4,,1557,,-0.5,,
,,,,,,,,,,,,,-0.888888888888888888888
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,111.5,,1,,33,,-1,,
,,,,,,,,,,,,,0.5535055350553505535055
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,54.5,,1,,150,,0.3,,
,,,,,,,,,,,,,-0.738007380073800738007
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.8,,3,,4900,,-0.4,,
,,,,,,,,,,,,,-0.922509225092250922509
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.7,,1,,3000,,-0.5,,
,,,,,,,,,,,,,-1.107011070110701107011
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.6,,1,,10,,-0.6,,
,,,,,,,,,,,,,-1.291512915129151291512
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.5,,1,,2110,,-0.7,,
,,,,,,,,,,,,,-1.845018450184501845018
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.2,,1,,200,,-1,,
,,,,,,,,,,,,,-2.029520295202952029520
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.1,,1,,300,,-1.1,,
,,,,,,,,,,,,,-2.214022140221402214022
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.0,,6,,6763,,-1.2,,
,,,,,,,,,,,,,5.8823529411764705882352
,CENTRAL INVESTMENTS & FINANCE PLC,,CIFL.N0000,,1.8,,3,,3,,0.1,,
,,,,,,,,,,,,,0
,CENTRAL INVESTMENTS & FINANCE PLC,,CIFL.N0000,,1.7,,20,,251300,,0,,
,,,,,,,,,,,,,-1.344009150700600514726
,CEYLINCO INSURANCE PLC,,CINS.N0000,,1380.0,,2,,118,,-18.8,,
,,,,,,,,,,,,,-4.203603088361452673720
,CEYLINCO INSURANCE PLC,,CINS.N0000,,1340.0,,1,,93,,-58.8,,
,,,,,,,,,,,,,-4.615384615384615384615
,CEYLON & FOREIGN TRADES PLC,,CFT.N0000,,6.2,,1,,5,,-0.3,,
,,,,,,,,,,,,,0.9478672985781990521327
,CEYLON COLD STORES PLC,,CCS.N0000,,639.0,,2,,125,,6,,
,,,,,,,,,,,,,0.1579778830963665086887
,CEYLON COLD STORES PLC,,CCS.N0000,,634.0,,2,,194,,1,,
,,,,,,,,,,,,,-1.263823064770932069510
,CEYLON COLD STORES PLC,,CCS.N0000,,625.0,,1,,5,,-8,,
,,,,,,,,,,,,,-2.037914691943127962085
,CEYLON COLD STORES PLC,,CCS.N0000,,620.1,,2,,18,,-12.9,,
,,,,,,,,,,,,,-2.053712480252764612954
,CEYLON COLD STORES PLC,,CCS.N0000,,620.0,,13,,772,,-13,,
,,,,,,,,,,,,,-2.843601895734597156398
,CEYLON COLD STORES PLC,,CCS.N0000,,615.0,,2,,83,,-18,,
,,,,,,,,,,,,,-2.985781990521327014218
,CEYLON COLD STORES PLC,,CCS.N0000,,614.1,,1,,10,,-18.9,,
,,,,,,,,,,,,,-3.001579778830963665086
,CEYLON COLD STORES PLC,,CCS.N0000,,614.0,,2,,155,,-19,,
,,,,,,,,,,,,,-3.159557661927330173775
,CEYLON COLD STORES PLC,,CCS.N0000,,613.0,,1,,64,,-20,,
,,,,,,,,,,,,,0.8492569002123142250530
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.0,,3,,30,,0.8,,
,,,,,,,,,,,,,0.7430997876857749469214
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,94.9,,1,,100,,0.7,,
,,,,,,,,,,,,,-0.106157112526539278131
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,94.1,,1,,44,,-0.1,,
,,,,,,,,,,,,,-0.212314225053078556263
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,94.0,,1,,5,,-0.2,,
,,,,,,,,,,,,,-0.318471337579617834394
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.9,,4,,9900,,-0.3,,
,,,,,,,,,,,,,-0.424628450106157112526
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.8,,1,,1000,,-0.4,,
,,,,,,,,,,,,,-0.530785562632696390658
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.7,,9,,1513,,-0.5,,
,,,,,,,,,,,,,-0.636942675159235668789
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.6,,11,,4717,,-0.6,,
,,,,,,,,,,,,,-0.743099787685774946921
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.5,,10,,4788,,-0.7,,
,,,,,,,,,,,,,-0.849256900212314225053
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.4,,5,,217,,-0.8,,
,,,,,,,,,,,,,-0.955414012738853503184
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.3,,3,,225,,-0.9,,
,,,,,,,,,,,,,-1.061571125265392781316
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.2,,24,,11205,,-1,,
,,,,,,,,,,,,,-1.167728237791932059447
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,93.1,,5,,5109,,-1.1,,
,,,,,,,,,,,,,0
,CEYLON GUARDIAN INVESTMENT TRUST PLC,,GUAR.N0000,,126.0,,2,,21,,0,,
,,,,,,,,,,,,,0
,CEYLON HOSPITALS PLC (DURDANS),,CHL.N0000,,100.0,,2,,190,,0,,
,,,,,,,,,,,,,-2.643171806167400881057
,CEYLON HOTELS CORPORATION PLC,,CHOT.N0000,,22.1,,1,,100,,-0.6,,
,,,,,,,,,,,,,-3.083700440528634361233
,CEYLON HOTELS CORPORATION PLC,,CHOT.N0000,,22.0,,2,,200,,-0.7,,
,,,,,,,,,,,,,-2.536715620827770360480
,CEYLON PRINTERS PLC,,CPRT.N0000,,73.0,,1,,5,,-1.9,,
,,,,,,,,,,,,,-3.871829105473965287049
,CEYLON PRINTERS PLC,,CPRT.N0000,,72.0,,3,,167,,-2.9,,
,,,,,,,,,,,,,0
,CEYLON TEA BROKERS PLC,,CTBL.N0000,,3.9,,3,,3200,,0,,
,,,,,,,,,,,,,-0.139664804469273743016
,CEYLON TEA SERVICES PLC,,CTEA.N0000,,715.0,,1,,1,,-1,,
,,,,,,,,,,,,,0.5291005291005291005291
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,855.0,,1,,1,,4.5,,
,,,,,,,,,,,,,0.1763668430335097001763
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,852.0,,2,,12,,1.5,,
,,,,,,,,,,,,,0.0587889476778365667254
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,851.0,,1,,10,,0.5,,
,,,,,,,,,,,,,0
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,850.5,,1,,10,,0,,
,,,,,,,,,,,,,-0.047031158142269253380
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,850.1,,14,,131,,-0.4,,
,,,,,,,,,,,,,-0.058788947677836566725
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,850.0,,10,,52791,,-0.5,,
,,,,,,,,,,,,,-1.869158878504672897196
,CHEMANEX PLC,,CHMX.N0000,,63.0,,1,,80,,-1.2,,
,,,,,,,,,,,,,0
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.0,,2,,2,,0,,
,,,,,,,,,,,,,-0.414201183431952662721
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,168.3,,3,,160,,-0.7,,
,,,,,,,,,,,,,-0.473372781065088757396
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,168.2,,3,,118,,-0.8,,
,,,,,,,,,,,,,-0.532544378698224852071
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,168.1,,1,,250,,-0.9,,
,,,,,,,,,,,,,-0.591715976331360946745
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,168.0,,7,,1210,,-1,,
,,,,,,,,,,,,,-0.650887573964497041420
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.9,,5,,413,,-1.1,,
,,,,,,,,,,,,,-0.769230769230769230769
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.7,,6,,39,,-1.3,,
,,,,,,,,,,,,,-1.005917159763313609467
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.3,,1,,1,,-1.7,,
,,,,,,,,,,,,,-1.065088757396449704142
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.2,,7,,564,,-1.8,,
,,,,,,,,,,,,,-1.124260355029585798816
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.1,,1,,10,,-1.9,,
,,,,,,,,,,,,,-1.183431952662721893491
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,167.0,,2,,3985,,-2,,
,,,,,,,,,,,,,0
,CIC HOLDINGS PLC,,CIC.N0000,,101.9,,1,,47000,,0,,
,,,,,,,,,,,,,-0.129701686121919584954
,CIC HOLDINGS PLC,,CIC.X0000,,77.0,,2,,3000,,-0.1,,
,,,,,,,,,,,,,3.3898305084745762711864
,CITRUS LEISURE  PLC,,REEF.N0000,,12.2,,5,,5,,0.4,,
,,,,,,,,,,,,,0
,CITY HOUSING & REAL ESTATE CO. PLC,,CHOU.N0000,,9.3,,3,,2000,,0,,
,,,,,,,,,,,,,-1.075268817204301075268
,CITY HOUSING & REAL ESTATE CO. PLC,,CHOU.N0000,,9.2,,4,,900,,-0.1,,
,,,,,,,,,,,,,-0.079936051159072741806
,COLOMBO CITY HOLDINGS PLC,,PHAR.N0000,,1000.0,,18,,776,,-0.8,,
,,,,,,,,,,,,,0
,COLOMBO DOCKYARD PLC,,DOCK.N0000,,87.0,,6,,701,,0,,
,,,,,,,,,,,,,0.125
