,ACME PRINTING & PACKAGING PLC,,ACME.N0000,,7.2,,6,,38000,,0,,
,,,,,,,,,,,,,0
,ADAM CAPITAL PLC,,PCHH.N0000,,1.7,,4,,22400,,0,,
,,,,,,,,,,,,,0
,ADAM INVESTMENTS PLC,,AINV.N0000,,2.2,,1,,1000,,0,,
,,,,,,,,,,,,,5.4545454545454545454545
,AGSTAR PLC,,AGST.N0000,,5.8,,5,,8,,0.3,,
,,,,,,,,,,,,,3.6363636363636363636363
,AGSTAR PLC,,AGST.N0000,,5.7,,30,,20137,,0.2,,
,,,,,,,,,,,,,1.8181818181818181818181
,AGSTAR PLC,,AGST.N0000,,5.6,,10,,29001,,0.1,,
,,,,,,,,,,,,,-0.689655172413793103448
,AITKEN SPENCE PLC,,SPEN.N0000,,72.0,,3,,2202,,-0.5,,
,,,,,,,,,,,,,-1.655172413793103448275
,AITKEN SPENCE PLC,,SPEN.N0000,,71.3,,1,,505,,-1.2,,
,,,,,,,,,,,,,-2.068965517241379310344
,AITKEN SPENCE PLC,,SPEN.N0000,,71.0,,4,,3959,,-1.5,,
,,,,,,,,,,,,,0
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1040.0,,4,,100,,0,,
,,,,,,,,,,,,,-0.009615384615384615384
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1039.9,,2,,40,,-0.1,,
,,,,,,,,,,,,,-0.384615384615384615384
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1036.0,,1,,100,,-4,,
,,,,,,,,,,,,,-0.480769230769230769230
,ALLIANCE FINANCE COMPANY PLC,,ALLI.N0000,,1035.0,,4,,110,,-5,,
,,,,,,,,,,,,,1.7582417582417582417582
,ALUFAB PLC,,ALUF.N0000,,46.3,,1,,400,,0.8,,
,,,,,,,,,,,,,1.5384615384615384615384
,ALUFAB PLC,,ALUF.N0000,,46.2,,1,,1,,0.7,,
,,,,,,,,,,,,,1.0989010989010989010989
,ALUFAB PLC,,ALUF.N0000,,46.0,,1,,2000,,0.5,,
,,,,,,,,,,,,,0
,ALUFAB PLC,,ALUF.N0000,,45.5,,3,,1650,,0,,
,,,,,,,,,,,,,-0.439560439560439560439
,ALUFAB PLC,,ALUF.N0000,,45.3,,2,,302,,-0.2,,
,,,,,,,,,,,,,-0.659340659340659340659
,ALUFAB PLC,,ALUF.N0000,,45.2,,9,,1020,,-0.3,,
,,,,,,,,,,,,,-0.879120879120879120879
,ALUFAB PLC,,ALUF.N0000,,45.1,,3,,3251,,-0.4,,
,,,,,,,,,,,,,-1.098901098901098901098
,ALUFAB PLC,,ALUF.N0000,,45.0,,5,,2557,,-0.5,,
,,,,,,,,,,,,,1.9607843137254901960784
,ALUMEX PLC,,ALUM.N0000,,20.8,,1,,5000,,0.4,,
,,,,,,,,,,,,,1.4705882352941176470588
,ALUMEX PLC,,ALUM.N0000,,20.7,,1,,1000,,0.3,,
,,,,,,,,,,,,,0.9803921568627450980392
,ALUMEX PLC,,ALUM.N0000,,20.6,,2,,1100,,0.2,,
,,,,,,,,,,,,,0.4901960784313725490196
,ALUMEX PLC,,ALUM.N0000,,20.5,,12,,26743,,0.1,,
,,,,,,,,,,,,,2.5641025641025641025641
,AMANA BANK PLC,,ABL.N0000,,4.0,,2,,1010,,0.1,,
,,,,,,,,,,,,,0
,AMANA BANK PLC,,ABL.N0000,,3.9,,7,,86500,,0,,
,,,,,,,,,,,,,12.5
,AMANA TAKAFUL  PLC,,ATL.N0000,,0.9,,7,,8503,,0.1,,
,,,,,,,,,,,,,0
,AMANA TAKAFUL  PLC,,ATL.N0000,,0.8,,1,,1,,0,,
,,,,,,,,,,,,,-5.882352941176470588235
,AMANA TAKAFUL LIFE PLC,,ATLL.N0000,,1.6,,1,,3,,-0.1,,
,,,,,,,,,,,,,4.3219076005961251862891
,AMAYA LEISURE  PLC,,CONN.N0000,,70.0,,4,,61,,2.9,,
,,,,,,,,,,,,,0
,ANILANA HOTELS AND PROPERTIES PLC,,ALHP.N0000,,2.0,,7,,1215,,0,,
,,,,,,,,,,,,,-5
,ANILANA HOTELS AND PROPERTIES PLC,,ALHP.N0000,,1.9,,1,,50,,-0.1,,
,,,,,,,,,,,,,0.2849002849002849002849
,ARPICO FINANCE COMPANY PLC,,ARPI.N0000,,176.0,,4,,131,,0.5,,
,,,,,,,,,,,,,0
,ARPICO FINANCE COMPANY PLC,,ARPI.N0000,,175.5,,3,,3000,,0,,
,,,,,,,,,,,,,2.7190332326283987915407
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,34.0,,3,,2550,,0.9,,
,,,,,,,,,,,,,2.4169184290030211480362
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,33.9,,1,,200,,0.8,,
,,,,,,,,,,,,,-0.302114803625377643504
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,33.0,,2,,1050,,-0.1,,
,,,,,,,,,,,,,-1.208459214501510574018
,ASCOT HOLDINGS  PLC,,ASCO.N0000,,32.7,,3,,323,,-0.4,,
,,,,,,,,,,,,,-5.882352941176470588235
,ASIA ASSET FINANCE PLC,,AAF.N0000,,1.6,,17,,3621101,,-0.1,,
,,,,,,,,,,,,,3.125
,ASIA CAPITAL PLC,,ACAP.N0000,,9.9,,1,,5,,0.3,,
,,,,,,,,,,,,,1.0416666666666666666666
,ASIA CAPITAL PLC,,ACAP.N0000,,9.7,,5,,5695,,0.1,,
,,,,,,,,,,,,,0
,ASIA CAPITAL PLC,,ACAP.N0000,,9.6,,10,,3403,,0,,
,,,,,,,,,,,,,0
,ASIA SIYAKA COMMODITIES PLC,,ASIY.N0000,,2.5,,2,,6400,,0,,
,,,,,,,,,,,,,-4
,ASIA SIYAKA COMMODITIES PLC,,ASIY.N0000,,2.4,,6,,15000,,-0.1,,
,,,,,,,,,,,,,-0.851063829787234042553
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,23.3,,1,,100,,-0.2,,
,,,,,,,,,,,,,-1.702127659574468085106
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,23.1,,10,,214,,-0.4,,
,,,,,,,,,,,,,-2.553191489361702127659
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.9,,1,,25,,-0.6,,
,,,,,,,,,,,,,-3.404255319148936170212
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.7,,2,,51,,-0.8,,
,,,,,,,,,,,,,-3.829787234042553191489
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.6,,1,,1,,-0.9,,
,,,,,,,,,,,,,-4.255319148936170212765
,ASIAN ALLIANCE INSURANCE PLC,,AAIC.N0000,,22.5,,2,,2,,-1,,
,,,,,,,,,,,,,-0.322580645161290322580
,ASIAN HOTELS & PROPERTIES PLC,,AHPL.N0000,,61.8,,1,,10,,-0.2,,
,,,,,,,,,,,,,-0.806451612903225806451
,ASIAN HOTELS & PROPERTIES PLC,,AHPL.N0000,,61.5,,1,,10,,-0.5,,
,,,,,,,,,,,,,-2.419354838709677419354
,ASIAN HOTELS & PROPERTIES PLC,,AHPL.N0000,,60.5,,1,,75,,-1.5,,
,,,,,,,,,,,,,-3.225806451612903225806
,ASIAN HOTELS & PROPERTIES PLC,,AHPL.N0000,,60.0,,7,,12059,,-2,,
,,,,,,,,,,,,,1.5625
,ASIRI  SURGICAL HOSPITAL PLC,,AMSL.N0000,,13.0,,8,,956,,0.2,,
,,,,,,,,,,,,,0
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.5,,5,,1675,,0,,
,,,,,,,,,,,,,-0.677966101694915254237
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.3,,5,,2600,,-0.2,,
,,,,,,,,,,,,,-1.016949152542372881355
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.2,,1,,1,,-0.3,,
,,,,,,,,,,,,,-1.355932203389830508474
,ASIRI HOSPITAL HOLDINGS PLC,,ASIR.N0000,,29.1,,2,,2474,,-0.4,,
,,,,,,,,,,,,,2.1052631578947368421052
,BAIRAHA FARMS PLC,,BFL.N0000,,194.0,,1,,1,,4,,
,,,,,,,,,,,,,1.8421052631578947368421
,BAIRAHA FARMS PLC,,BFL.N0000,,193.5,,7,,5050,,3.5,,
,,,,,,,,,,,,,1.5789473684210526315789
,BAIRAHA FARMS PLC,,BFL.N0000,,193.0,,19,,5175,,3,,
,,,,,,,,,,,,,1.3157894736842105263157
,BAIRAHA FARMS PLC,,BFL.N0000,,192.5,,3,,1899,,2.5,,
,,,,,,,,,,,,,1.0526315789473684210526
,BAIRAHA FARMS PLC,,BFL.N0000,,192.0,,36,,4200,,2,,
,,,,,,,,,,,,,1
,BAIRAHA FARMS PLC,,BFL.N0000,,191.9,,1,,100,,1.9,,
,,,,,,,,,,,,,0.5263157894736842105263
,BAIRAHA FARMS PLC,,BFL.N0000,,191.0,,22,,3751,,1,,
,,,,,,,,,,,,,0.2631578947368421052631
,BAIRAHA FARMS PLC,,BFL.N0000,,190.5,,1,,1,,0.5,,
,,,,,,,,,,,,,0
,BAIRAHA FARMS PLC,,BFL.N0000,,190.0,,47,,64534,,0,,
,,,,,,,,,,,,,10
,BANSEI ROYAL RESORTS HIKKADUWA PLC,,BRR.N0000,,11.0,,1,,3,,1,,
,,,,,,,,,,,,,5
,BANSEI ROYAL RESORTS HIKKADUWA PLC,,BRR.N0000,,10.5,,2,,186,,0.5,,
,,,,,,,,,,,,,1
,BANSEI ROYAL RESORTS HIKKADUWA PLC,,BRR.N0000,,10.1,,12,,25000,,0.1,,
,,,,,,,,,,,,,0
,BERUWALA RESORTS PLC,,BERU.N0000,,1.3,,2,,6210,,0,,
,,,,,,,,,,,,,-0.787401574803149606299
,BIMPUTH FINANCE PLC,,BLI.N0000,,63.0,,1,,100,,-0.5,,
,,,,,,,,,,,,,0
,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,,BLUE.N0000,,2.1,,14,,216006,,0,,
,,,,,,,,,,,,,0
,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,,BLUE.X0000,,0.6,,11,,185699,,0,,
,,,,,,,,,,,,,4.9382716049382716049382
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,17.0,,8,,5895,,0.8,,
,,,,,,,,,,,,,4.3209876543209876543209
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.9,,33,,24735,,0.7,,
,,,,,,,,,,,,,3.7037037037037037037037
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.8,,60,,49348,,0.6,,
,,,,,,,,,,,,,3.0864197530864197530864
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.7,,27,,30908,,0.5,,
,,,,,,,,,,,,,2.4691358024691358024691
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.6,,12,,9969,,0.4,,
,,,,,,,,,,,,,1.8518518518518518518518
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.5,,13,,19569,,0.3,,
,,,,,,,,,,,,,1.2345679012345679012345
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.4,,2,,252,,0.2,,
,,,,,,,,,,,,,0
,BOGALA GRAPHITE LANKA PLC,,BOGA.N0000,,16.2,,3,,165,,0,,
,,,,,,,,,,,,,-1.010101010101010101010
,BOGAWANTALAWA TEA ESTATES PLC,,BOPL.N0000,,9.8,,2,,22,,-0.1,,
,,,,,,,,,,,,,0
,BROWN & COMPANY PLC,,BRWN.N0000,,91.7,,3,,2000,,0,,
,,,,,,,,,,,,,-0.109051254089422028353
,BROWN & COMPANY PLC,,BRWN.N0000,,91.6,,2,,157,,-0.1,,
,,,,,,,,,,,,,-0.218102508178844056706
,BROWN & COMPANY PLC,,BRWN.N0000,,91.5,,3,,8195,,-0.2,,
,,,,,,,,,,,,,0
,BROWNS CAPITAL PLC,,FLCH.N0000,,1.2,,5,,32722,,0,,
,,,,,,,,,,,,,0
,BROWNS INVESTMENTS PLC,,BIL.N0000,,1.4,,6,,124400,,0,,
,,,,,,,,,,,,,1.5477538693846734616836
,BUKIT DARAH PLC,,BUKI.N0000,,269.0,,3,,50,,4.1,,
,,,,,,,,,,,,,0.0377500943752359380898
,BUKIT DARAH PLC,,BUKI.N0000,,265.0,,1,,2,,0.1,,
,,,,,,,,,,,,,0.5376344086021505376344
,C M HOLDINGS PLC,,COLO.N0000,,93.5,,4,,160,,0.5,,
,,,,,,,,,,,,,0
,C M HOLDINGS PLC,,COLO.N0000,,93.0,,1,,14,,0,,
,,,,,,,,,,,,,0.8064516129032258064516
,C T HOLDINGS PLC,,CTHR.N0000,,125.0,,1,,4900,,1,,
,,,,,,,,,,,,,0.0806451612903225806451
,C T HOLDINGS PLC,,CTHR.N0000,,124.1,,3,,30,,0.1,,
,,,,,,,,,,,,,0
,C T HOLDINGS PLC,,CTHR.N0000,,124.0,,2,,20,,0,,
,,,,,,,,,,,,,-0.537634408602150537634
,C T LAND DEVELOPMENT PLC,,CTLD.N0000,,55.5,,2,,318,,-0.3,,
,,,,,,,,,,,,,-0.896057347670250896057
,C T LAND DEVELOPMENT PLC,,CTLD.N0000,,55.3,,6,,960,,-0.5,,
,,,,,,,,,,,,,-2.150537634408602150537
,C T LAND DEVELOPMENT PLC,,CTLD.N0000,,54.6,,1,,50,,-1.2,,
,,,,,,,,,,,,,-1.481481481481481481481
,C. W. MACKIE PLC,,CWM.N0000,,53.2,,1,,10,,-0.8,,
,,,,,,,,,,,,,-1.666666666666666666666
,C. W. MACKIE PLC,,CWM.N0000,,53.1,,1,,40,,-0.9,,
,,,,,,,,,,,,,0
,CANDOR OPPORTUNITIES FUND,,COF.U0000,,9.3,,1,,1500,,0,,
,,,,,,,,,,,,,0
,CARGILLS (CEYLON) PLC,,CARG.N0000,,184.0,,5,,5020,,0,,
,,,,,,,,,,,,,3.125
,CARGO BOAT DEVELOPMENT COMPANY PLC,,CABO.N0000,,99.0,,1,,648,,3,,
,,,,,,,,,,,,,-0.264783759929390997352
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,113.0,,8,,6550,,-0.3,,
,,,,,,,,,,,,,-0.617828773168578993821
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,112.6,,1,,45,,-0.7,,
,,,,,,,,,,,,,-0.706090026478375992939
,CENTRAL FINANCE COMPANY PLC,,CFIN.N0000,,112.5,,1,,1,,-0.8,,
,,,,,,,,,,,,,-0.369003690036900369003
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,54.0,,6,,4018,,-0.2,,
,,,,,,,,,,,,,-0.738007380073800738007
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.8,,3,,914,,-0.4,,
,,,,,,,,,,,,,-1.291512915129151291512
,CENTRAL INDUSTRIES PLC,,CIND.N0000,,53.5,,4,,6590,,-0.7,,
,,,,,,,,,,,,,5.8823529411764705882352
,CENTRAL INVESTMENTS & FINANCE PLC,,CIFL.N0000,,1.8,,8,,10630,,0.1,,
,,,,,,,,,,,,,0
,CENTRAL INVESTMENTS & FINANCE PLC,,CIFL.N0000,,1.7,,30,,318564,,0,,
,,,,,,,,,,,,,-5.882352941176470588235
,CENTRAL INVESTMENTS & FINANCE PLC,,CIFL.N0000,,1.6,,1,,2000,,-0.1,,
,,,,,,,,,,,,,3.1746031746031746031746
,CEYLON & FOREIGN TRADES PLC,,CFT.N0000,,6.5,,8,,336700,,0.2,,
,,,,,,,,,,,,,0
,CEYLON & FOREIGN TRADES PLC,,CFT.N0000,,6.3,,6,,5000,,0,,
,,,,,,,,,,,,,-0.420757363253856942496
,CEYLON COLD STORES PLC,,CCS.N0000,,639.0,,1,,50,,-2.7,,
,,,,,,,,,,,,,-1.745363877201184354059
,CEYLON COLD STORES PLC,,CCS.N0000,,630.5,,1,,5,,-11.2,,
,,,,,,,,,,,,,-1.760947483247623500077
,CEYLON COLD STORES PLC,,CCS.N0000,,630.4,,2,,47,,-11.3,,
,,,,,,,,,,,,,-3.194639239520024933769
,CEYLON COLD STORES PLC,,CCS.N0000,,621.2,,1,,5,,-20.5,,
,,,,,,,,,,,,,-3.210222845566464079788
,CEYLON COLD STORES PLC,,CCS.N0000,,621.1,,1,,5,,-20.6,,
,,,,,,,,,,,,,-3.225806451612903225806
,CEYLON COLD STORES PLC,,CCS.N0000,,621.0,,2,,57,,-20.7,,
,,,,,,,,,,,,,0.9414225941422594142259
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,96.5,,1,,370,,0.9,,
,,,,,,,,,,,,,0.8368200836820083682008
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,96.4,,2,,300,,0.8,,
,,,,,,,,,,,,,0.6276150627615062761506
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,96.2,,1,,100,,0.6,,
,,,,,,,,,,,,,0.5230125523012552301255
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,96.1,,1,,20,,0.5,,
,,,,,,,,,,,,,0.4184100418410041841004
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,96.0,,32,,36100,,0.4,,
,,,,,,,,,,,,,0.3138075313807531380753
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.9,,6,,4199,,0.3,,
,,,,,,,,,,,,,0.2092050209205020920502
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.8,,8,,1173,,0.2,,
,,,,,,,,,,,,,0.1046025104602510460251
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.7,,3,,1001,,0.1,,
,,,,,,,,,,,,,0
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.6,,6,,5049,,0,,
,,,,,,,,,,,,,-0.104602510460251046025
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.5,,2,,1015,,-0.1,,
,,,,,,,,,,,,,-0.313807531380753138075
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.3,,3,,1275,,-0.3,,
,,,,,,,,,,,,,-0.418410041841004184100
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.2,,10,,10215,,-0.4,,
,,,,,,,,,,,,,-0.523012552301255230125
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.1,,13,,31537,,-0.5,,
,,,,,,,,,,,,,-0.627615062761506276150
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,95.0,,36,,84969,,-0.6,,
,,,,,,,,,,,,,-1.150627615062761506276
,CEYLON GRAIN ELEVATORS PLC,,GRAN.N0000,,94.5,,1,,1,,-1.1,,
,,,,,,,,,,,,,3
,CEYLON HOSPITALS PLC (DURDANS),,CHL.N0000,,103.0,,1,,1,,3,,
,,,,,,,,,,,,,0
,CEYLON HOSPITALS PLC (DURDANS),,CHL.N0000,,100.0,,1,,142,,0,,
,,,,,,,,,,,,,-1.304347826086956521739
,CEYLON HOTELS CORPORATION PLC,,CHOT.N0000,,22.7,,1,,200,,-0.3,,
,,,,,,,,,,,,,-0.728597449908925318761
,CEYLON INVESTMENT PLC,,CINV.N0000,,54.5,,2,,100,,-0.4,,
,,,,,,,,,,,,,-1.275045537340619307832
,CEYLON INVESTMENT PLC,,CINV.N0000,,54.2,,2,,182,,-0.7,,
,,,,,,,,,,,,,-1.457194899817850637522
,CEYLON INVESTMENT PLC,,CINV.N0000,,54.1,,2,,727,,-0.8,,
,,,,,,,,,,,,,0
,CEYLON TEA BROKERS PLC,,CTBL.N0000,,3.9,,3,,6000,,0,,
,,,,,,,,,,,,,-0.115606936416184971098
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,864.0,,1,,15,,-1,,
,,,,,,,,,,,,,-0.578034682080924855491
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,860.0,,1,,10,,-5,,
,,,,,,,,,,,,,-0.797687861271676300578
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,858.1,,1,,20,,-6.9,,
,,,,,,,,,,,,,-0.809248554913294797687
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,858.0,,5,,46,,-7,,
,,,,,,,,,,,,,-1.040462427745664739884
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,856.0,,1,,2,,-9,,
,,,,,,,,,,,,,-1.156069364161849710982
,CEYLON TOBACCO COMPANY PLC,,CTC.N0000,,855.0,,5,,42,,-10,,
,,,,,,,,,,,,,0.1177856301531213191990
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,170.0,,6,,3009,,0.2,,
,,,,,,,,,,,,,0.0588928150765606595995
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.9,,2,,2,,0.1,,
,,,,,,,,,,,,,-0.117785630153121319199
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.6,,2,,50,,-0.2,,
,,,,,,,,,,,,,-0.176678445229681978798
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.5,,8,,779,,-0.3,,
,,,,,,,,,,,,,-0.235571260306242638398
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.4,,2,,443,,-0.4,,
,,,,,,,,,,,,,-0.294464075382803297997
,CHEVRON LUBRICANTS LANKA PLC,,LLUB.N0000,,169.3,,1,,160,,-0.5,,
,,,,,,,,,,,,,13.432835820895522388059
,CHILAW FINANCE PLC,,CFL.N0000,,22.8,,3,,5000,,2.7,,
,,,,,,,,,,,,,12.935323383084577114427
,CHILAW FINANCE PLC,,CFL.N0000,,22.7,,1,,10000,,2.6,,
,,,,,,,,,,,,,2.4875621890547263681592
,CHILAW FINANCE PLC,,CFL.N0000,,20.6,,4,,60,,0.5,,
,,,,,,,,,,,,,1.9900497512437810945273
,CHILAW FINANCE PLC,,CFL.N0000,,20.5,,1,,45,,0.4,,
,,,,,,,,,,,,,0
,CIC HOLDINGS PLC,,CIC.N0000,,103.0,,4,,3587,,0,,
,,,,,,,,,,,,,-0.126422250316055625790
,CIC HOLDINGS PLC,,CIC.X0000,,79.0,,3,,3011,,-0.1,,
,,,,,,,,,,,,,-2.815533980582524271844
,CIC HOLDINGS PLC,,CIC.N0000,,100.1,,2,,80,,-2.9,,
,,,,,,,,,,,,,-2.912621359223300970873
,CIC HOLDINGS PLC,,CIC.N0000,,100.0,,2,,130,,-3,,
,,,,,,,,,,,,,1.2658227848101265822784
,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,,CDB.N0000,,80.0,,6,,7909,,1,,
,,,,,,,,,,,,,1.1392405063291139240506
,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,,CDB.N0000,,79.9,,6,,11300,,0.9,,
,,,,,,,,,,,,,0.6329113924050632911392
,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,,CDB.N0000,,79.5,,4,,1150,,0.5,,
,,,,,,,,,,,,,0.1265822784810126582278
,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,,CDB.N0000,,79.1,,1,,100,,0.1,,
,,,,,,,,,,,,,2.5210084033613445378151
,CITRUS LEISURE  PLC,,REEF.N0000,,12.2,,3,,5000,,0.3,,
,,,,,,,,,,,,,1.6806722689075630252100
,CITRUS LEISURE  PLC,,REEF.N0000,,12.1,,15,,8150,,0.2,,
,,,,,,,,,,,,,0.8403361344537815126050
,CITRUS LEISURE  PLC,,REEF.N0000,,12.0,,4,,22800,,0.1,,
,,,,,,,,,,,,,0
,CITRUS LEISURE  PLC,,REEF.N0000,,11.9,,1,,100,,0,,
,,,,,,,,,,,,,-0.840336134453781512605
,CITRUS LEISURE  PLC,,REEF.N0000,,11.8,,3,,2000,,-0.1,,
,,,,,,,,,,,,,0
,CITY HOUSING & REAL ESTATE CO. PLC,,CHOU.N0000,,9.5,,1,,1,,0,,
,,,,,,,,,,,,,-3.157894736842105263157
,CITY HOUSING & REAL ESTATE CO. PLC,,CHOU.N0000,,9.2,,1,,450,,-0.3,,
,,,,,,,,,,,,,-0.079936051159072741806
,COLOMBO CITY HOLDINGS PLC,,PHAR.N0000,,1000.0,,3,,50,,-0.8,,
,,,,,,,,,,,,,1.4908256880733944954128
,COLOMBO DOCKYARD PLC,,DOCK.N0000,,88.5,,1,,9,,1.3,,
,,,,,,,,,,,,,0.9174311926605504587155
,COLOMBO DOCKYARD PLC,,DOCK.N0000,,88.0,,2,,110,,0.8,,
,,,,,,,,,,,,,5.1020408163265306122448
,COLOMBO LAND & DEVELOPMENT COMPANY PLC,,CLND.N0000,,30.9,,1,,200,,1.5,,
,,,,,,,,,,,,,4.7619047619047619047619
,COLOMBO LAND & DEVELOPMENT COMPANY PLC,,CLND.N0000,,30.8,,5,,1600,,1.4,,
,,,,,,,,,,,,,4.4217687074829931972789
